scan_date|~|ticker|~|tick_et|~|gap_pct|~|gap_pct_rt|~|gap_pct_delayed|~|prev_close|~|prev_close_alpaca|~|rel_volume|~|ep_score|~|score_tier|~|catalyst_quality|~|adv|~|adv_source|~|pm_rvol|~|rank_by_gap|~|projected_vol_multiple|~|minutes_since_open|~|price_source|~|rt_price_age_s|~|filter_reason
2026-08-24|~|ALVO|~|09:50:00|~|8.485327313769766|~||~||~|4.43|~||~||~||~||~||~||~||~||~||~||~|20|~||~||~|filter:universe_prev_close_too_low: prior close $4.43 < $5.00 floor
2026-08-24|~|ALVO|~|09:55:00|~|7.2234762979684035|~||~||~|4.43|~||~||~||~||~||~||~||~||~||~||~|25|~||~||~|filter:universe_prev_close_too_low: prior close $4.43 < $5.00 floor
2026-08-24|~|AMC|~|09:55:00|~|7.36078431372549|~||~||~|2.55|~||~||~||~||~||~||~||~||~||~||~|25|~||~||~|filter:universe_prev_close_too_low: prior close $2.55 < $5.00 floor
2026-08-24|~|ANY|~|08:05:00|~|5.137931034482763|~||~||~|2.61|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.61 < $5.00 floor
2026-08-24|~|ANY|~|09:45:00|~|6.130268199233722|~||~||~|2.61|~||~||~||~||~||~||~||~||~||~||~|15|~||~||~|filter:universe_prev_close_too_low: prior close $2.61 < $5.00 floor
2026-08-24|~|APRE|~|09:00:00|~|6.215836326721858|~||~||~|0.6403|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.64 < $5.00 floor
2026-08-24|~|APRE|~|09:00:00|~|6.215836326721858|~||~||~|0.6403|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.64 < $5.00 floor
2026-08-24|~|APRE|~|09:05:00|~|6.215836326721858|~||~||~|0.6403|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.64 < $5.00 floor
2026-08-24|~|APRE|~|09:50:00|~|9.32375449008277|~||~||~|0.6403|~||~||~||~||~||~||~||~||~||~||~|20|~||~||~|filter:universe_prev_close_too_low: prior close $0.64 < $5.00 floor
2026-08-24|~|APRE|~|09:55:00|~|6.356395439637681|~||~||~|0.6403|~||~||~||~||~||~||~||~||~||~||~|25|~||~||~|filter:universe_prev_close_too_low: prior close $0.64 < $5.00 floor
2026-08-24|~|ARAI|~|07:00:00|~|5.7340382269215135|~||~||~|0.2459|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.25 < $5.00 floor
2026-08-24|~|ARAI|~|07:05:00|~|5.7340382269215135|~||~||~|0.2459|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.25 < $5.00 floor
2026-08-24|~|ARAI|~|07:10:00|~|5.7340382269215135|~||~||~|0.2459|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.25 < $5.00 floor
2026-08-24|~|ARAI|~|07:15:00|~|5.7340382269215135|~||~||~|0.2459|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.25 < $5.00 floor
2026-08-24|~|ARAI|~|07:20:00|~|5.7340382269215135|~||~||~|0.2459|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.25 < $5.00 floor
2026-08-24|~|ARAI|~|07:25:00|~|5.7340382269215135|~||~||~|0.2459|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.25 < $5.00 floor
2026-08-24|~|ARAI|~|07:30:00|~|5.7340382269215135|~||~||~|0.2459|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.25 < $5.00 floor
2026-08-24|~|ARAI|~|07:35:00|~|5.7340382269215135|~||~||~|0.2459|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.25 < $5.00 floor
2026-08-24|~|ARAI|~|09:10:00|~|5.7340382269215135|~||~||~|0.2459|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.25 < $5.00 floor
2026-08-24|~|ARAI|~|09:15:00|~|5.7340382269215135|~||~||~|0.2459|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.25 < $5.00 floor
2026-08-24|~|ARAY|~|09:55:00|~|6.405693950177921|~||~||~|0.281|~||~||~||~||~||~||~||~||~||~||~|25|~||~||~|filter:universe_prev_close_too_low: prior close $0.28 < $5.00 floor
2026-08-24|~|ARBB|~|09:55:00|~|5.696703296703294|~||~||~|4.55|~||~||~||~||~||~||~||~||~||~||~|25|~||~||~|filter:universe_prev_close_too_low: prior close $4.55 < $5.00 floor
2026-08-24|~|AREN|~|07:45:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|07:50:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|07:55:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|08:00:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|08:05:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|08:10:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|08:15:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|08:20:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|08:25:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|08:30:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|08:35:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|08:40:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|08:45:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|08:50:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|08:55:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|09:00:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|09:00:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|09:05:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|09:10:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|09:15:00|~|5.948570797925168|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|09:20:00|~|8.06754221388367|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|09:25:00|~|8.06754221388367|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|09:30:00|~|8.06754221388367|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~|1|~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|09:31:00|~|8.06754221388367|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~|1|~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|09:35:00|~|8.06754221388367|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~|5|~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|AREN|~|09:40:00|~|8.06754221388367|~||~||~|0.9061|~||~||~||~||~||~||~||~||~||~||~|10|~||~||~|filter:universe_prev_close_too_low: prior close $0.91 < $5.00 floor
2026-08-24|~|ARTL|~|07:10:00|~|5.491329479768792|~||~||~|0.692|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.69 < $5.00 floor
2026-08-24|~|ARTL|~|07:15:00|~|5.491329479768792|~||~||~|0.692|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.69 < $5.00 floor
2026-08-24|~|ARTL|~|07:20:00|~|5.491329479768792|~||~||~|0.692|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.69 < $5.00 floor
2026-08-24|~|ARTL|~|07:25:00|~|5.491329479768792|~||~||~|0.692|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.69 < $5.00 floor
2026-08-24|~|ARTL|~|07:30:00|~|5.491329479768792|~||~||~|0.692|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.69 < $5.00 floor
2026-08-24|~|ARTL|~|07:35:00|~|5.491329479768792|~||~||~|0.692|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.69 < $5.00 floor
2026-08-24|~|AVAT|~|07:35:00|~|12.199102407180746|~||~||~|0.4902|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.49 < $5.00 floor
2026-08-24|~|AVAT|~|07:40:00|~|5.467156262749896|~||~||~|0.4902|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.49 < $5.00 floor
2026-08-24|~|AVAT|~|07:45:00|~|11.179110567115465|~||~||~|0.4902|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.49 < $5.00 floor
2026-08-24|~|AVAT|~|07:50:00|~|8.119135046919626|~||~||~|0.4902|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.49 < $5.00 floor
2026-08-24|~|AVAT|~|07:55:00|~|10.893512851897173|~||~||~|0.4902|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.49 < $5.00 floor
2026-08-24|~|AVAT|~|08:00:00|~|7.711138310893513|~||~||~|0.4902|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.49 < $5.00 floor
2026-08-24|~|AVAT|~|08:05:00|~|12.097103223174207|~||~||~|0.4902|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.49 < $5.00 floor
2026-08-24|~|AVAT|~|08:10:00|~|8.221134230926141|~||~||~|0.4902|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.49 < $5.00 floor
2026-08-24|~|AVAT|~|08:15:00|~|12.178702570379443|~||~||~|0.4902|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.49 < $5.00 floor
2026-08-24|~|AVAT|~|08:20:00|~|9.771521827825376|~||~||~|0.4902|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.49 < $5.00 floor
2026-08-24|~|AVAT|~|08:25:00|~|7.099143206854344|~||~||~|0.4902|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.49 < $5.00 floor
2026-08-24|~|AVAT|~|08:30:00|~|12.178702570379443|~||~||~|0.4902|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.49 < $5.00 floor
2026-08-24|~|AVAT|~|08:35:00|~|7.099143206854344|~||~||~|0.4902|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.49 < $5.00 floor
2026-08-24|~|AVAT|~|08:40:00|~|12.178702570379443|~||~||~|0.4902|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.49 < $5.00 floor
2026-08-24|~|AVAT|~|08:45:00|~|11.689106487148095|~||~||~|0.4902|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.49 < $5.00 floor
