MRNA|2026-08-19|2025-10-01|26.12|28.35|26.12|27.6|17591383.0
MRNA|2026-08-19|2025-10-02|28.02|28.41|26.99|28.37|10075911.0
MRNA|2026-08-19|2025-10-03|28.66|28.99|27.915|28.49|8152894.0
MRNA|2026-08-19|2025-10-06|28.49|28.6699|27.48|27.54|8359911.0
MRNA|2026-08-19|2025-10-07|27.615|27.7594|26.91|27.34|6075718.0
MRNA|2026-08-19|2025-10-08|27.37|29.45|27.31|27.92|12323554.0
MRNA|2026-08-19|2025-10-09|28.1|28.3|27.4|27.53|6859066.0
MRNA|2026-08-19|2025-10-10|27.78|27.98|26.24|26.83|10103384.0
MRNA|2026-08-19|2025-10-13|27.24|28.06|26.6|26.74|9187262.0
MRNA|2026-08-19|2025-10-14|26.32|26.69|26.01|26.25|7042043.0
MRNA|2026-08-19|2025-10-15|26.59|27.96|26.38|27.72|8529278.0
MRNA|2026-08-19|2025-10-16|27.845|28.48|27.11|27.14|7884666.0
MRNA|2026-08-19|2025-10-17|26.42|26.94|25.685|26.01|10115868.0
MRNA|2026-08-19|2025-10-20|26.41|28.12|26.39|27.24|11497839.0
MRNA|2026-08-19|2025-10-21|27.25|27.59|26.65|27.49|6155087.0
MRNA|2026-08-19|2025-10-22|27.21|27.35|26.265|26.85|7871696.0
MRNA|2026-08-19|2025-10-23|25.82|26.67|25.57|26.25|8723193.0
MRNA|2026-08-19|2025-10-24|26.52|26.91|26.11|26.74|6494118.0
MRNA|2026-08-19|2025-10-27|27.01|27.3737|26.55|26.66|6710142.0
MRNA|2026-08-19|2025-10-28|26.67|26.9|25.2|25.35|8832439.0
MRNA|2026-08-19|2025-10-29|25.44|25.55|24.41|24.7|8752831.0
MRNA|2026-08-19|2025-10-30|24.425|29.2|24.25|28.14|48698687.0
MRNA|2026-08-19|2025-10-31|27.825|27.87|26.865|27.16|15696522.0
MRNA|2026-08-19|2025-11-03|26.61|26.61|24.73|24.91|14703782.0
MRNA|2026-08-19|2025-11-04|24.725|25.15|23.71|23.75|12491291.0
MRNA|2026-08-19|2025-11-05|23.915|24.04|23.48|23.56|11158467.0
MRNA|2026-08-19|2025-11-06|25.24|25.56|23.662|24.33|17644577.0
MRNA|2026-08-19|2025-11-07|23.87|24.57|23.04|24.54|10383694.0
MRNA|2026-08-19|2025-11-10|24.75|25.13|23.7401|24.76|8257887.0
MRNA|2026-08-19|2025-11-11|24.95|26.62|24.71|26.41|11705822.0
MRNA|2026-08-19|2025-11-12|26.065|27.1|25.97|26.71|9582069.0
MRNA|2026-08-19|2025-11-13|26.11|26.2|24.8|24.96|10689759.0
MRNA|2026-08-19|2025-11-14|24.435|24.88|24.18|24.77|8952448.0
MRNA|2026-08-19|2025-11-17|24.5|25.3335|24.27|24.76|8249561.0
MRNA|2026-08-19|2025-11-18|24.49|24.99|23.8|24.92|8360547.0
MRNA|2026-08-19|2025-11-19|24.95|25.06|23.765|24.18|9400507.0
MRNA|2026-08-19|2025-11-20|24.45|24.91|22.32|22.36|18620819.0
MRNA|2026-08-19|2025-11-21|22.39|23.94|22.28|23.72|13904547.0
MRNA|2026-08-19|2025-11-24|23.76|24.34|23.545|24.15|9542102.0
MRNA|2026-08-19|2025-11-25|24.21|24.795|23.99|24.75|6713200.0
MRNA|2026-08-19|2025-11-26|24.78|25.32|24.38|25.01|6495360.0
MRNA|2026-08-19|2025-11-28|25.01|26.045|24.87|25.98|4286457.0
MRNA|2026-08-19|2025-12-01|25.05|25.251|24.13|24.16|9608945.0
MRNA|2026-08-19|2025-12-02|24.22|24.6341|23.92|24.06|10350462.0
MRNA|2026-08-19|2025-12-03|24.04|25.2|23.93|25.18|7780025.0
MRNA|2026-08-19|2025-12-04|25.2|25.895|24.7|25.49|8531802.0
MRNA|2026-08-19|2025-12-05|25.58|27.75|25.38|27.7|16532117.0
MRNA|2026-08-19|2025-12-08|27.55|28|27.05|27.97|10972985.0
MRNA|2026-08-19|2025-12-09|27.6|28.52|26.895|28.24|11701381.0
MRNA|2026-08-19|2025-12-10|28.22|29.12|27.975|29.03|7685972.0
MRNA|2026-08-19|2025-12-11|28.93|29.68|28.88|29.63|8158760.0
MRNA|2026-08-19|2025-12-12|29.46|30.435|29.4|29.46|12305789.0
MRNA|2026-08-19|2025-12-15|29.28|30.3|28.66|29.92|9271350.0
MRNA|2026-08-19|2025-12-16|29.91|30|29.04|29.89|7369535.0
MRNA|2026-08-19|2025-12-17|30.01|31.7|29.91|30.51|11536610.0
MRNA|2026-08-19|2025-12-18|30.74|32.21|30.6101|30.95|13673446.0
MRNA|2026-08-19|2025-12-19|31.28|34.25|31.17|33.8|23560939.0
MRNA|2026-08-19|2025-12-22|33.59|35.9|33.32|34.9|13194457.0
MRNA|2026-08-19|2025-12-23|34.86|34.97|32.1375|32.29|11926880.0
MRNA|2026-08-19|2025-12-24|32.16|32.79|32.144|32.75|2780206.0
MRNA|2026-08-19|2025-12-26|32.5|32.66|31.065|31.2|6322756.0
MRNA|2026-08-19|2025-12-29|31|31.235|30.65|31.15|5924411.0
MRNA|2026-08-19|2025-12-30|31.13|31.25|30.365|30.41|5666764.0
MRNA|2026-08-19|2025-12-31|30.26|30.39|29.06|29.49|8949284.0
MRNA|2026-08-19|2026-01-02|29.83|31.34|29.81|30.86|9582978.0
MRNA|2026-08-19|2026-01-05|31.33|32.5329|31.27|32.17|10030321.0
MRNA|2026-08-19|2026-01-06|32.38|36.26|32.28|35.66|20701880.0
MRNA|2026-08-19|2026-01-07|34.5|37.1|34.42|35.89|13854481.0
MRNA|2026-08-19|2026-01-08|35.44|35.56|33.72|33.86|9218132.0
MRNA|2026-08-19|2026-01-09|34.298|35.4098|33.94|34.3|7551321.0
MRNA|2026-08-19|2026-01-12|34.4|34.66|32.37|33.84|9438120.0
MRNA|2026-08-19|2026-01-13|34.38|39.71|34.05|39.6|24707673.0
MRNA|2026-08-19|2026-01-14|39.73|41.98|39.3|40.58|19502331.0
MRNA|2026-08-19|2026-01-15|40.58|40.99|39.25|39.36|10213785.0
MRNA|2026-08-19|2026-01-16|41.6|42.39|40.55|41.83|11891053.0
MRNA|2026-08-19|2026-01-20|41.125|43.04|40.7|43|12604324.0
MRNA|2026-08-19|2026-01-21|43.5|50|43.34|49.81|22612253.0
MRNA|2026-08-19|2026-01-22|50.24|55.2|50.05|51.87|34243466.0
MRNA|2026-08-19|2026-01-23|49.812|50.41|46.84|48.71|19929727.0
MRNA|2026-08-19|2026-01-26|49.475|49.48|46.59|47.99|11291458.0
MRNA|2026-08-19|2026-01-27|48.09|51.18|45.03|45.45|15262225.0
MRNA|2026-08-19|2026-01-28|45.48|45.97|43.55|45.3|10617253.0
MRNA|2026-08-19|2026-01-29|45.88|47.8452|45.72|46.86|10768671.0
MRNA|2026-08-19|2026-01-30|45.98|46.3399|43.43|44.07|10960692.0
MRNA|2026-08-19|2026-02-02|43.45|46.575|41.63|42.55|16118865.0
MRNA|2026-08-19|2026-02-03|42.65|44.17|41.28|42.2|9368491.0
MRNA|2026-08-19|2026-02-04|42.59|43.37|41.5301|42.77|8505278.0
MRNA|2026-08-19|2026-02-05|42.03|43.8497|40.08|40.87|11681133.0
MRNA|2026-08-19|2026-02-06|41.18|41.4883|39.5|41.01|8338793.0
MRNA|2026-08-19|2026-02-09|41.07|41.9986|40.17|41.95|7378820.0
MRNA|2026-08-19|2026-02-10|42.87|45.5|41.68|41.995|9987839.0
MRNA|2026-08-19|2026-02-11|37.605|40.805|36.655|40.51|14881712.0
MRNA|2026-08-19|2026-02-12|40.115|40.91|38.82|40.11|7904693.0
MRNA|2026-08-19|2026-02-13|41.85|44.8|41.2|42.23|16336584.0
MRNA|2026-08-19|2026-02-17|42.28|45.073|41.97|43.93|10454394.0
MRNA|2026-08-19|2026-02-18|46.69|47.68|45.655|46.6|13099121.0
MRNA|2026-08-19|2026-02-19|46.985|50.46|45.8|49.7|12142000.0
MRNA|2026-08-19|2026-02-20|49.16|50.48|48.29|49.87|9025993.0
MRNA|2026-08-19|2026-02-23|48.695|54.02|48.68|50.29|11510931.78276
MRNA|2026-08-19|2026-02-24|50.18|51.97|49.53|50.52|7006594.816424
MRNA|2026-08-19|2026-02-25|50.745|53.8498|50.67|51.37|7948014.871499
MRNA|2026-08-19|2026-02-26|51.43|52.81|50.62|51.71|5761869.22441
MRNA|2026-08-19|2026-02-27|51.27|53.62|50.73|53.57|9069701.116551
MRNA|2026-08-19|2026-03-02|52.42|54.935|50.45|52.845|9424727.104854
MRNA|2026-08-19|2026-03-03|50.445|51.8568|48.09|49.83|9258801.534771
MRNA|2026-08-19|2026-03-04|53.58|59.55|51.69|57.8|23103642.1817
MRNA|2026-08-19|2026-03-05|56.955|58.74|52.17|53.83|13953534.813935
MRNA|2026-08-19|2026-03-06|52.215|52.77|49.22|52.52|12432558.398652
MRNA|2026-08-19|2026-03-09|53.3|56.62|51.91|55.74|13833885.63327
MRNA|2026-08-19|2026-03-10|55.215|56.1616|52.65|54.98|7268725.952429
MRNA|2026-08-19|2026-03-11|54.98|57.88|54.81|55.97|6842946.393435
MRNA|2026-08-19|2026-03-12|54.75|55.02|53.205|53.39|6333177.546041
MRNA|2026-08-19|2026-03-13|54.31|55.09|51.44|52.56|6606164.282815
MRNA|2026-08-19|2026-03-16|53.4|53.96|51.635|53.31|6970144.191321
MRNA|2026-08-19|2026-03-17|53.5|56.51|53.41|53.93|7700922.119628
MRNA|2026-08-19|2026-03-18|53.18|53.36|51.019|52.4|6572261.726194
MRNA|2026-08-19|2026-03-19|51.01|52.89|51.01|52.37|4880960.263814
MRNA|2026-08-19|2026-03-20|51.685|52.98|50.62|51.38|15475659.128621
MRNA|2026-08-19|2026-03-23|51.2335|52.55|50.19|51.28|5977244.140821
MRNA|2026-08-19|2026-03-24|50.442|52.68|50.34|51.34|4808375.257934
MRNA|2026-08-19|2026-03-25|52.57|54.24|52.53|53.54|4467875.918062
MRNA|2026-08-19|2026-03-26|52.76|54.68|52.3|53.57|3862699.16609
MRNA|2026-08-19|2026-03-27|53.29|53.555|49.48|49.56|7101494.669997
MRNA|2026-08-19|2026-03-30|49.675|49.85|47.14|48.23|5229124.057113
MRNA|2026-08-19|2026-03-31|49.02|51.62|47.96|50.8|8182669.982276
MRNA|2026-08-19|2026-04-01|51.64|52.78|49.58|50.03|7548936.56869
MRNA|2026-08-19|2026-04-02|48.145|50.51|48.11|49.2|4631751.576276
MRNA|2026-08-19|2026-04-06|49.07|49.8|48.2|48.77|3488547.445073
MRNA|2026-08-19|2026-04-07|48.7|50.29|47.3965|50.11|4301702.135785
MRNA|2026-08-19|2026-04-08|51.99|52.39|50.54|52.1|4859872.828791
MRNA|2026-08-19|2026-04-09|51.63|52|50.58|51.28|4436032.601011
MRNA|2026-08-19|2026-04-10|51.67|52.89|50.02|50.96|6276066.513367
MRNA|2026-08-19|2026-04-13|51.01|53|50.47|50.68|6651817.941199
MRNA|2026-08-19|2026-04-14|50.59|53|50.05|52.84|5415063.204087
MRNA|2026-08-19|2026-04-15|53.76|55.2|53.26|54.26|4806888.548924
MRNA|2026-08-19|2026-04-16|54.13|54.95|52.76|54.68|5092571.424834
MRNA|2026-08-19|2026-04-17|55.7|56.06|52.95|53.72|13585424.825289
MRNA|2026-08-19|2026-04-20|53.69|55.725|53.015|54.59|5440185.589341
MRNA|2026-08-19|2026-04-21|53.96|56.2|51.68|54.23|6195363.145814
MRNA|2026-08-19|2026-04-22|55.4|55.93|54.35|55.6|3506562.977091
MRNA|2026-08-19|2026-04-23|55.62|56.1|52.61|52.85|4062674.560408
MRNA|2026-08-19|2026-04-24|53.38|53.49|50.5723|50.73|4552280.408524
MRNA|2026-08-19|2026-04-27|50.63|51.36|48.25|48.7|6074576.684922
MRNA|2026-08-19|2026-04-28|48.79|48.93|46.75|47.14|3705936.687184
MRNA|2026-08-19|2026-04-29|46.75|47.19|44.62|45.72|5478399.394114
MRNA|2026-08-19|2026-04-30|46.2|47.94|45.75|45.94|6066051.200984
MRNA|2026-08-19|2026-05-01|46.635|48.4|43.68|45.37|10233112.465485
MRNA|2026-08-19|2026-05-04|45.32|47.965|45.29|47.3|7587706.372418
MRNA|2026-08-19|2026-05-05|47.675|47.73|45.78|46.71|4834189.581396
MRNA|2026-08-19|2026-05-06|47.105|49.05|46.73|48.79|4390298.202482
MRNA|2026-08-19|2026-05-07|51.69|52|47.78|48.54|8496638.534259
MRNA|2026-08-19|2026-05-08|49|57.779|48.98|54.35|20925852.651008
MRNA|2026-08-19|2026-05-11|58.08|59.48|51.3901|52.88|25402172.499076
MRNA|2026-08-19|2026-05-12|52.24|54.62|51.25|53.27|11248182.250468
MRNA|2026-08-19|2026-05-13|52.852|53.055|49.99|50.42|7508263.720372
MRNA|2026-08-19|2026-05-14|49.5|50.8|48.71|50.03|7668122.806179
MRNA|2026-08-19|2026-05-15|48.43|49.88|47.91|49.04|7233073.083668
MRNA|2026-08-19|2026-05-18|49.98|50.5|47.64|48.11|5028715.107124
MRNA|2026-08-19|2026-05-19|47.61|47.64|45.625|45.72|5457554.615005
MRNA|2026-08-19|2026-05-20|46.04|48.77|45.95|48.12|4777769.374043
MRNA|2026-08-19|2026-05-21|47.63|47.93|46.484|47.26|4784954.032514
MRNA|2026-08-19|2026-05-22|47.54|48.35|46.77|46.88|4223676.896009
MRNA|2026-08-19|2026-05-26|47.21|48.6717|46.17|47.03|3997618.900363
MRNA|2026-08-19|2026-05-27|47.02|49.075|46.87|47.61|3599005.100276
MRNA|2026-08-19|2026-05-28|47.245|47.58|45.89|47.57|4731725.173765
MRNA|2026-08-19|2026-05-29|47.27|49.26|46.82|47.19|6318429.340573
MRNA|2026-08-19|2026-06-01|47.07|47.07|44.2|46.06|6177795.738231
MRNA|2026-08-19|2026-06-02|45.35|46.17|43.9|45.64|5690072.897457
MRNA|2026-08-19|2026-06-03|45.3|49.55|45.3|49.06|6934371.823451
MRNA|2026-08-19|2026-06-04|49.398|51.9|48.94|51.59|6709675.406896
MRNA|2026-08-19|2026-06-05|50.77|51.53|46.38|47.44|6084113.183885
MRNA|2026-08-19|2026-06-08|48.22|48.99|46.8|47.6|3994555.764615
MRNA|2026-08-19|2026-06-09|48.42|48.42|45.4|47.73|5080455.141754
MRNA|2026-08-19|2026-06-10|47.215|48.52|45.67|45.99|4217036.266229
MRNA|2026-08-19|2026-06-11|46.43|49.94|46.3|49.64|6196215.571952
MRNA|2026-08-19|2026-06-12|49.98|51.75|49.62|49.91|5081172.204506
MRNA|2026-08-19|2026-06-15|51.37|52.23|49.8401|52.13|6342068.455522
MRNA|2026-08-19|2026-06-16|52.24|57.79|51.66|55.4|13050523.538893
MRNA|2026-08-19|2026-06-17|56.21|62.3|54.51|61.8|12447970.28923
MRNA|2026-08-19|2026-06-18|63.96|67.74|60.73|63.96|24078835.905925
MRNA|2026-08-19|2026-06-22|64.07|65.51|57.5|59.345|8363486.657077
MRNA|2026-08-19|2026-06-23|59.05|63.98|58.34|61|6814161.060495
MRNA|2026-08-19|2026-06-24|61.17|62.75|59.85|60.42|11704006.39585
MRNA|2026-08-19|2026-06-25|60.33|61.8565|57.908|59.75|6798819.551757
MRNA|2026-08-19|2026-06-26|59.465|69.285|59.23|67.27|14456655.051468
MRNA|2026-08-19|2026-06-29|67.945|69.9|66.3|69.7|8077421.361948
MRNA|2026-08-19|2026-06-30|69.835|73.28|69.22|70.03|11805910.16779
MRNA|2026-08-19|2026-07-01|70.04|73.91|68.8655|72.5|9275294.040471
MRNA|2026-08-19|2026-07-02|73.71|81.4|73.68|79.76|14111998.018221
MRNA|2026-08-19|2026-07-06|78.55|85.6|77.5|81.8|17296875.096791
MRNA|2026-08-19|2026-07-07|82.1|82.9|77.41|79.77|8688340.405574
MRNA|2026-08-19|2026-07-08|77.34|78.3|73.3401|73.8|6581662.953583
MRNA|2026-08-19|2026-07-09|73.8|76.84|73.14|76.56|4415034.82178
MRNA|2026-08-19|2026-07-10|76.722|76.722|67.31|68.27|9176778.362139
MRNA|2026-08-19|2026-07-13|66.33|69.55|65.54|67.01|8521959.073288
MRNA|2026-08-19|2026-07-14|66.67|67.89|65.8|67.44|5759798.1888
MRNA|2026-08-19|2026-07-15|67.79|68.49|65.95|68.28|3427825.545415
MRNA|2026-08-19|2026-07-16|67.07|67.42|62.8|63.15|5593100.654727
MRNA|2026-08-19|2026-07-17|61.68|63.28|61.06|61.82|4551991.627863
MRNA|2026-08-19|2026-07-20|61.46|62.4251|59.3|59.49|4967920.71615
MRNA|2026-08-19|2026-07-21|59.51|60.83|58.61|59.66|4357386.503987
MRNA|2026-08-19|2026-07-22|59.52|59.86|57.74|58.07|3780416.813089
MRNA|2026-08-19|2026-07-23|57.2|58.43|56.275|57.02|4695588.462969
MRNA|2026-08-19|2026-07-24|57.255|57.46|53.85|54.07|4427772.127194
MRNA|2026-08-19|2026-07-27|54.75|57.07|54.39|55.63|5040423.85795
MRNA|2026-08-19|2026-07-28|54.831|55.85|53.345|55.805|5557786.689234
MRNA|2026-08-19|2026-07-29|55.04|56.25|54.1601|54.49|4351698.427016
MRNA|2026-08-19|2026-07-30|55.965|58.08|54.52|57.92|4458258.145067
MRNA|2026-08-19|2026-07-31|57.85|59.49|54.71|54.82|7764502.289657
MRNA|2026-08-19|2026-08-03|54.925|58|52.6601|55.14|5176713.456734
MRNA|2026-08-19|2026-08-04|56.84|58.34|55.875|56.99|4000143.625717
MRNA|2026-08-19|2026-08-05|58|59.4496|55.58|56.255|5163265.577636
MRNA|2026-08-19|2026-08-06|57.54|59|53.71|53.86|5640306.371387
MRNA|2026-08-19|2026-08-07|54.79|59.415|54.62|59.17|6820581.300443
MRNA|2026-08-19|2026-08-10|59.75|60.77|58.41|59.81|6224525.710165
MRNA|2026-08-19|2026-08-11|60.21|61.4|58.6|60.57|6556326.563955
MRNA|2026-08-19|2026-08-12|60.58|64.26|59.29|63.67|6581997.358924
MRNA|2026-08-19|2026-08-13|63.8|65.33|62.33|63.65|8159738.456976
MRNA|2026-08-19|2026-08-14|62.89|63.7822|60.82|63.32|4700891.585225
MRNA|2026-08-19|2026-08-17|64.775|65.525|62.91|64.46|3979550.398435
MRNA|2026-08-19|2026-08-18|63.04|64.46|62.1293|62.96|4304996.390226
MRNA|2026-08-19|2026-08-19|116.02|176.66|114.46|174.38|199252328.564801
MU|2026-04-08|2025-03-10|89.59|91.37|85.76|87.08|21897870.0
MU|2026-04-08|2025-03-11|87.9|91.1|86.0703|89.05|21962141.0
MU|2026-04-08|2025-03-12|92.47|96.99|92.24|95.64|23584745.0
MU|2026-04-08|2025-03-13|94.25|98.12|94|94.88|18824701.0
MU|2026-04-08|2025-03-14|98.75|102.78|98.75|100.79|24623572.0
MU|2026-04-08|2025-03-17|101.06|104.45|100.96|103.11|17095050.0
MU|2026-04-08|2025-03-18|101.9|103.31|100.29|101.72|18434126.0
MU|2026-04-08|2025-03-19|100.82|103.6|100.49|102.06|16625517.0
MU|2026-04-08|2025-03-20|101.58|104.69|101.35|103|29204411.0
MU|2026-04-08|2025-03-21|98.2|98.5|93.7|94.72|63239562.0
MU|2026-04-08|2025-03-24|96.1|98.4188|95.33|96.94|35375147.0
MU|2026-04-08|2025-03-25|96.18|96.38|93.25|94.18|22168110.0
MU|2026-04-08|2025-03-26|96|96.64|90.97|92.13|27214220.0
MU|2026-04-08|2025-03-27|91.09|92.205|89.61|91.16|15650675.0
MU|2026-04-08|2025-03-28|90.47|90.89|87.6|88.44|17117992.0
MU|2026-04-08|2025-03-31|86|87.09|84.1001|86.89|21089544.0
MU|2026-04-08|2025-04-01|88.525|88.89|86.245|88.71|15337056.0
MU|2026-04-08|2025-04-02|87.13|89.925|86.7|88.6|14520365.0
MU|2026-04-08|2025-04-03|82.915|83.3496|74.21|74.34|44839501.0
MU|2026-04-08|2025-04-04|70.65|71.34|63.8603|64.72|50737722.0
MU|2026-04-08|2025-04-07|63.935|72.46|61.54|68.37|50181767.0
MU|2026-04-08|2025-04-08|71.6|72.97|63.52|65.54|40822110.0
MU|2026-04-08|2025-04-09|66.2|78.56|63.7|77.87|63132622.0
MU|2026-04-08|2025-04-10|72.5|73.05|67.5|70.05|44879514.0
MU|2026-04-08|2025-04-11|69.04|70.165|66.825|69.55|30807779.0
MU|2026-04-08|2025-04-14|74.67|74.78|69.97|71.02|32634734.0
MU|2026-04-08|2025-04-15|71.12|72.8|70.55|71.04|19132748.0
MU|2026-04-08|2025-04-16|67.925|70.4505|67.17|69.33|28475005.0
MU|2026-04-08|2025-04-17|70.435|70.48|67|68.8|20694057.0
MU|2026-04-08|2025-04-21|67.76|68|65.645|66.74|19826149.0
MU|2026-04-08|2025-04-22|67.54|70.4|67.44|70.21|20351236.0
MU|2026-04-08|2025-04-23|73.695|75.4|72.5|72.93|26385505.0
MU|2026-04-08|2025-04-24|74.57|77.59|73.6|77.42|23875592.0
MU|2026-04-08|2025-04-25|77.55|80.3|76.9|79.78|19746209.0
MU|2026-04-08|2025-04-28|78.765|79.61|76.92|78.56|16882413.0
MU|2026-04-08|2025-04-29|77.94|78.19|76.475|76.88|17098049.0
MU|2026-04-08|2025-04-30|73.62|77.145|73.5|76.95|19779295.0
MU|2026-04-08|2025-05-01|79.4|79.89|77.64|77.77|15349220.0
MU|2026-04-08|2025-05-02|79.585|81.67|79.1|80.72|18899715.0
MU|2026-04-08|2025-05-05|79.41|81.15|79.05|80.42|12513586.0
MU|2026-04-08|2025-05-06|79.04|81.215|78.54|80.51|13173791.0
MU|2026-04-08|2025-05-07|80.99|82.87|80.2|82.62|14919560.0
MU|2026-04-08|2025-05-08|84.25|86.21|83.36|85.15|17580500.0
MU|2026-04-08|2025-05-09|85.57|86.27|84.68|85.86|13017572.0
MU|2026-04-08|2025-05-12|92.81|94.2|91.95|92.29|27765334.0
MU|2026-04-08|2025-05-13|92.545|97.41|92.545|96.93|28009085.0
MU|2026-04-08|2025-05-14|96.3|97.65|94.32|95.32|28044449.0
MU|2026-04-08|2025-05-15|94.01|95.61|92.17|95.45|24196105.0
MU|2026-04-08|2025-05-16|95.9|98.19|95.7|98|22609277.0
MU|2026-04-08|2025-05-19|95.71|99.02|95.7|98.65|14380066.0
MU|2026-04-08|2025-05-20|97.92|98.63|96.97|98.1|12331253.0
MU|2026-04-08|2025-05-21|97.16|98.82|95.26|95.84|15764282.0
MU|2026-04-08|2025-05-22|95.41|97.22|94.37|94.83|13245249.0
MU|2026-04-08|2025-05-23|92.26|93.84|90.93|93.37|16544976.0
MU|2026-04-08|2025-05-27|95.18|96.7|94.19|96.38|17612618.0
MU|2026-04-08|2025-05-28|96.7|97.21|95.6|96.18|10500295.0
MU|2026-04-08|2025-05-29|98.59|99.63|96.11|96.8|14640052.0
MU|2026-04-08|2025-05-30|96.04|96.6099|92.22|94.46|23758198.0
MU|2026-04-08|2025-06-02|94.58|99.24|94.4|98.18|16850336.0
MU|2026-04-08|2025-06-03|98.355|102.93|96.96|102.25|22757621.0
MU|2026-04-08|2025-06-04|102.38|103.91|101.7|103.25|14595879.0
MU|2026-04-08|2025-06-05|106.3|109.03|105.53|106.29|28863453.0
MU|2026-04-08|2025-06-06|108.08|111.05|108.0401|108.56|20710120.0
MU|2026-04-08|2025-06-09|109.51|112.53|108.58|110.95|20159672.0
MU|2026-04-08|2025-06-10|111.53|114.9231|111.23|114.14|22949441.0
MU|2026-04-08|2025-06-11|115.6|117.26|114.73|116.03|21614059.0
MU|2026-04-08|2025-06-12|114.105|116.48|113.52|116.18|17076501.0
MU|2026-04-08|2025-06-13|113.8|117.1|113.66|115.6|17453016.0
