AVEX|2026-05-12|moderate_alert|moderate_tier||54.7|8.28|strong|0.004656577415599573|0.021730694606131112|-0.21032207993791224|0.11525029103608843|0.5972060535506402
AVGU|2026-06-02|high_unentered|high_unentered||42|13.063814106890714|routine|-0.039367537915456566|-0.37657308809293316||0.02379799935463055|0.02379799935463055
AVNS|2026-04-14|moderate_alert|moderate_tier||64.8|67.72|routine|0.006924643584521309|0.003665987780040727|0.007331975560081454|0.006924643584521309|0.014663951120162909
AXON|2026-02-25|high_unentered|high_unentered||80|12.637002553614613|unknown|0.10384607668077774|0.14320967839014492|-0.0768011556286741|0.1804566338302269|0.1804566338302269
AXTI|2026-05-01|high_unentered|window_missed|window:out_of_orb: detected 09:50 ET|84|16.76|strong|0.3451776649746193|0.47664974619289346|0.3902284263959391|0.6425114213197971|0.816751269035533
BAND|2026-02-19|high_unentered|high_unentered||80|17.321016166281755|unknown|-0.007874015748031562|-0.028215223097112843|0.011154855643044614|0.08792650918635157|0.11745406824146988
BAND|2026-04-30|high_unentered|stop_too_wide|setup:stop_too_wide: ORB range $2.22 (7.2%) > 1.5x ATR $1.30|84|18.34|strong|0.4492004522694234|0.5693748990470038|1.0988531739622032|0.5910192214504928|1.10369891778388
BATL|2026-02-27|high_unentered|high_unentered||80|23.132530120481924|unknown|1.3091976516634052|3.37573385518591|0.22700587084148713|4.812133072407045|4.812133072407045
BATL|2026-03-18|high_unentered|high_unentered||80|14.563106796116507|unknown|0.002311248073959889|-0.5970724191063174|-0.7249614791987673|0.11479198767334362|0.11479198767334362
BBIO|2026-02-12|high_unentered|high_unentered||80|15.702986499386338|unknown|-0.1130885732806883|-0.19688844363250632|-0.18191997171312396|0.0011196888443632373|0.0011196888443632373
BBWI|2026-05-27|high_unentered|window_missed|window:out_of_orb: detected 09:51 ET|54.7|15|routine|0.04410256410256407|-0.07589743589743592|0.11897435897435898|0.07179487179487172|0.15538461538461545
BCAX|2026-02-25|high_unentered|high_unentered||80|11.483990147783265|unknown|-0.07207953603976801|0.024026512013255934|0.0317591825462579|0.03645401822700912|0.1184755592377796
BE|2026-04-29|high_unentered|breaker_blocked|block:circuit_breaker: 3 consecutive losses|100|19.13|strong|0.024624841800759363|0.032254565178087204|0.048671126378593305|0.09560658108841076|0.16734731513288734
BE|2026-08-12|high_unentered|window_missed|window:out_of_orb: detected 09:50 ET|84|15.16|strong|-0.002070043513159601|||0.070128004731528|0.070128004731528
BETA|2026-02-11|high_unentered|high_unentered||80|19.141323792486588|unknown|-0.10760760760760771|-0.020520520520520526|-0.14364364364364368|0.04604104104104096|0.12411911911911915
BHVN|2026-03-09|high_unentered|high_unentered||80|19.858870967741943|unknown|-0.1362489486963836|-0.18923465096719932|-0.22119428090832638|0.017661900756938527|0.017661900756938527
BHVN|2026-05-29|moderate_alert|moderate_tier||64.8|11.47|strong|0.0682242990654206|0.009345794392523497||0.12149532710280381|0.5644859813084112
BILL|2026-05-08|high_unentered|breaker_blocked|block:circuit_breaker: cooldown until 2026-05-08T16:07:41.865220+00:00|54.7|10.17|strong|0.011948305291392392|-0.02292123872226281||0.06242379907339679|0.06242379907339679
BIO|2026-05-18|high_unentered|high_unentered||54|10.984527128024896|strong|0.02304164239953401|0.08073675014560261||0.0832483983692485|0.16431275480489219
BIRK|2026-05-21|high_unentered|high_unentered||30|10.62932851550738|routine|0.12629286880783888|0.22672836145890032||0.23911268372346206|0.26918889493739795
BKKT|2026-05-19|high_unentered|high_unentered||56.4|13.876146788990814|routine|0.025176233635448138|0.15709969788519643||0.3131923464249748|0.3131923464249748
BLMN|2026-05-06|high_unentered|window_missed|window:out_of_orb: detected 09:52 ET|96|33.33|strong|0.12606232294617573|0.17280453257790365|0.01133144475920681|0.23583569405099153|0.24362606232294615
BLSH|2026-08-13|moderate_alert|moderate_tier||54|12.4|routine|-0.024399999999999977|||0.12959999999999994|0.12959999999999994
BLZE|2026-07-31|high_unentered|window_missed|window:out_of_orb: detected 09:56 ET|72|13.06|game_changer|0.1573867854491462|0.39717891610987377||0.7809948032665179|0.7809948032665179
BROS|2026-02-13|high_unentered|high_unentered||80|17.079889807162534|unknown|-0.09899159663865548|-0.20537815126050418|-0.15546218487394958|0.005546218487394929|0.005546218487394929
BTGO|2026-05-26|moderate_alert|moderate_tier||50.4|15.87|routine|-0.17771883289124665|-0.22679045092838196|-0.33156498673740054|0.00795755968169756|0.00795755968169756
BTSG|2026-05-01|moderate_alert|moderate_tier||57.6|12.03|strong|0.09265306122448978|0.11897959183673466|0.22408163265306116|0.12142857142857148|0.26755102040816325
BW|2026-03-04|high_unentered|high_unentered||80|20.123456790123466|unknown|0.36587872559095563|0.5169578622816032|0.538540596094553|0.5313463514902363|0.6690647482014386
CAI|2026-08-06|high_unentered|window_missed|window:out_of_orb: detected 09:53 ET|50.4|17.11|routine|0.19684210526315782|0.16736842105263156||0.24526315789473685|0.24526315789473685
CALY|2026-05-08|high_unentered|window_missed|window:out_of_orb: detected 09:55 ET|57.6|12.22|strong|0.008766437069505247|-0.04633688165309957||0.12711333750782713|0.12711333750782713
CAMT|2026-06-02|moderate_alert|moderate_tier||50.4|10.37|strong|0.019166666666666603|-0.0658333333333333|-0.13622222222222227|0.05805555555555549|0.1360555555555556
CAVA|2026-02-25|high_unentered|high_unentered||80|15.855457227138645|unknown|0.07880330999363461|0.012348822406110743|0.022151495862508072|0.10095480585614268|0.16911775938892423
CBRL|2026-06-10|moderate_alert|moderate_tier||54.7|25.33|routine|0.04597701149425287|0.008735632183908104|0.15908045977011498|0.12436551724137931|0.26896551724137935
CCOI|2026-05-26|high_unentered|high_unentered||68.4|10.958149779735674|strong|0.07295285359801501|-0.13647642679900746||0.07791563275434245|0.07791563275434245
CELH|2026-02-26|high_unentered|high_unentered||80|15.925706382137921|unknown|-0.08624509971024377|-0.2553264019089825|-0.39338673938980734|0.010899948866541642|0.010899948866541642
CGEM|2026-08-13|high_unentered|infra_skip|infra:no_bar: 3 retries exhausted|72|12.24|game_changer|-0.018339768339768293|||0.01351351351351357|0.01351351351351357
CGNX|2026-02-12|high_unentered|high_unentered||80|31.303741575644896|unknown|0.04053097345132742|-0.00831858407079644|-0.1507964601769912|0.05982300884955757|0.05982300884955757
CHA|2026-05-29|high_unentered|high_unentered||74.4|14.665354330708663|strong|0.13218884120171667|-0.009442060085837013||0.1502145922746781|0.1502145922746781
CING|2026-03-16|high_unentered|high_unentered||80|15.074798619102422|unknown|0.166|-0.30700000000000005|-0.465|0.18900000000000006|0.18900000000000006
CLF|2026-07-23|moderate_alert|moderate_tier||84|15.03|strong|0.11808809746954074|0.08997188378631686||0.1682286785379569|0.20477975632614812
CMPS|2026-02-17|high_unentered|high_unentered||80|34.76764199655767|unknown|0.07918263090676873|0.020434227330779074|-0.22605363984674334|0.13665389527458496|0.13665389527458496
CMPS|2026-05-18|high_unentered|high_unentered||72|12.198649951783999|game_changer|-0.1345079501504082|0.050709067468843995||0.07262569832402241|0.26858616244091105
COCO|2026-04-29|moderate_alert|moderate_tier||50.4|13.89|strong|0.08840507999340247|0.132112815437902|0.27626587497938304|0.14769915883226112|0.3145307603496619
COHU|2026-07-31|high_unentered|breaker_blocked|block:circuit_breaker: cooldown until 2026-07-31T13:37:50.539792+00:00|80|22.71|game_changer|-0.15355285961871748|-0.08353552859618718||0.003119584055459267|0.03778162911611784
COIW|2026-02-13|high_unentered|high_unentered||80|10.295519542421355|unknown|0.0993949870354365|0.040622299049265245|0.31114952463267065|0.16508210890233363|0.43388072601555744
CORT|2026-07-30|high_unentered|stop_too_wide|setup:stop_too_wide: ORB range $7.25 (6.9%) > 1.5x ATR $6.89|96|24.21|strong|0.02223214285714281|-0.03616071428571426||0.09116071428571423|0.09116071428571423
CORZ|2026-07-28|high_unentered|breaker_blocked|block:circuit_breaker: cooldown until 2026-07-28T14:37:45.699612+00:00|72|11.28|game_changer|-0.13508353221957034|0.08878281622911692||0.12649164677804306|0.12649164677804306
CPA|2026-05-14|high_unentered|window_missed|window:out_of_orb: detected 09:55 ET|67.7|13.12|strong|0.038064465284892414|0.080226968240208|0.11663645677358339|0.08290645440933088|0.14721412246827956
CRCL|2026-02-25|high_unentered|high_unentered||80|20.20531204171419|unknown|0.18218788125254165|0.4270028466856446|0.4078893859292396|0.44164294428629525|0.8523790158601059
CRI|2026-05-06|high_unentered|window_missed|window:out_of_orb: detected 09:56 ET|84|18.37|strong|0.0281852171412136|-0.03911417888984776|0.0972102387115328|0.135030198446937|0.18838078803566283
CRMD|2026-08-13|high_unentered|infra_skip|infra:no_bar: 3 retries exhausted|64.8|10|strong|-0.1013110846245531|||0.07032181168057208|0.07032181168057208
CRML|2026-04-27|high_unentered|faded_from_orb|setup:faded_from_orb: last $12.23 < midpoint $12.50 (ORB H=$12.80 L=$12.20, faded 4.4%)|72|10.34|game_changer|-0.045472837022132895|0.03903420523138828|-0.05513078470824953|0.16780684104627758|0.16780684104627758
CROX|2026-02-12|high_unentered|high_unentered||80|16.644506225069495|unknown|0.003937823834196844|0.036683937823834264|-0.19222797927461138|0.05269430051813465|0.05269430051813465
CRSR|2026-02-13|high_unentered|high_unentered||80|41.48471615720525|unknown|-0.14274691358024702|-0.16666666666666666|-0.1851851851851852|0.18518518518518506|0.18518518518518506
CRSR|2026-05-28|high_unentered|high_unentered||51.6|12.932790224032582|routine|0.09467989179440944|-0.10550045085662758||0.18124436429215507|0.18124436429215507
CRSR|2026-08-07|moderate_alert|moderate_tier||84|16.87|strong|0.08105976975240502|0.024286390159280857||0.1810439993691846|0.1810439993691846
CRWG|2026-06-01|high_unentered|high_unentered||44.4|10.271178305735544|routine|0.055495103373231706|-0.2359085963003265||0.3001088139281828|0.3001088139281828
CRWV|2026-08-12|high_unentered|window_missed|window:out_of_orb: detected 09:50 ET|51.6|19.51|routine|-0.022171113155473748|||0.08086476540938355|0.08086476540938355
CTMX|2026-03-16|high_unentered|high_unentered||80|47.86324786324787|unknown|-0.21242774566473985|-0.3554913294797688|-0.34393063583815026|0.1864161849710984|0.1864161849710984
CTRN|2026-03-17|high_unentered|high_unentered||80|22.345483359746428|unknown|-0.08567727609178391|-0.17413027387120644|-0.12564766839378236|0.0507031828275352|0.0507031828275352
CTRN|2026-05-28|high_unentered|high_unentered||72|14.377682403433468|game_changer|-0.13677298311444652|-0.1324577861163226||0.01876172607879925|0.01876172607879925
CVLT|2026-04-28|high_unentered|window_missed|window:out_of_orb: detected 09:55 ET|74.9|9.81|strong|0.032448979591836805|0.04877551020408164|0.09428571428571424|0.049693877551020456|0.11617346938775515
CYRX|2026-05-05|high_unentered|window_missed|window:out_of_orb: detected 09:51 ET|100|15.57|strong|0.1536363636363636|0.18545454545454537|0.5|0.25363636363636355|0.5181818181818181
D|2026-05-18|high_unentered|high_unentered||32.4|11.19390895836709|mna|-0.007430069930070005|-0.019813519813519805||0.004807692307692283|0.004807692307692283
DAWN|2026-03-06|high_unentered|high_unentered||80|65.29733959311424|unknown|0.009704142011834239|0.008757396449704082|0.015857988165680514|0.014437869822485194|0.016331360946745508
DCTH|2026-08-06|high_unentered|window_missed|window:out_of_orb: detected 09:56 ET|54|21.3|routine|0.07697790449037777|0.23734853884533144||0.24162508909479705|0.24162508909479705
DDS|2026-05-14|high_unentered|high_unentered||54|10.335510020265716|strong|-0.08386054421768699|-0.061479591836734654||0.008316326530612221|0.07275510204081628
DELL|2026-02-27|high_unentered|high_unentered||80|13.108275010292303|unknown|0.11778408677294902|0.06631724539564668|0.2507097619567591|0.11902162044114431|0.3568464730290455
DIOD|2026-02-11|high_unentered|high_unentered||80|16.758508914100492|unknown|0.0005552470849526935|-0.06662965019433663|-0.14422543031649093|0.13422959466962794|0.13422959466962794
DLLL|2026-05-22|high_unentered|high_unentered||42|11.517355834345413|routine|0.275803398335044|1.7656517276770443||1.7938191355912876|1.7938191355912876
DLTR|2026-05-28|high_unentered|high_unentered||84|15.79221862939397|strong|0.04891451220610749|-0.015674263579857753||0.052878119088370326|0.052878119088370326
DNTH|2026-03-09|high_unentered|high_unentered||80|21.01226993865031|unknown|0.1016476552598225|-0.01140684410646395|0.09252217997465141|0.11559188846641313|0.1215842839036754
DOCS|2026-08-07|moderate_alert|moderate_tier||54|178.8|routine|-0.3405377589090442|-0.36189373472275826||0.029203653672970488|0.029203653672970488
DOMO|2026-03-11|high_unentered|high_unentered||80|41.552511415525125|unknown|-0.25322580645161297|-0.42741935483870974|-0.5725806451612904|0.006451612903225812|0.006451612903225812
DOO|2026-05-28|high_unentered|high_unentered||36|10.046527658107872|routine|-0.09536486063263383|-0.016285624804259304||0|0
DPRO|2026-05-28|high_unentered|high_unentered||74.4|11.54422788605698|strong|0.004032258064516043|-0.041666666666666734||0.11290322580645147|0.11290322580645147
DQ|2026-04-22|moderate_alert|moderate_tier||51.8|13.91|routine|0.1156265118529268|-0.06386066763425255|-0.1533623609095308|0.1494920174165457|0.1494920174165457
DRTS|2026-05-11|moderate_alert|moderate_tier||50.4|10.46|strong|0.013333333333333414|0.028717948717948652|-0.057435897435897484|0.10870769230769238|0.1917948717948717
DRVN|2026-04-30|moderate_alert|moderate_tier||50.4|10.83|routine|-0.009180790960452033|-0.028954802259887016|-0.022598870056497196|0.0063559322033898205|0.01977401129943498
DSGR|2026-03-16|high_unentered|high_unentered||80|34.59347488348006|unknown|-0.03193535975375138|-0.002308580223162706|0.04578684109272802|0.058099268949596064|0.07733743747595236
DXYZ|2026-03-25|moderate_alert|moderate_tier||57.6|22.62|routine|-0.12113174182139698|-0.13881520778072504|-0.13056292366637193|0.0020630710285882785|0.0020630710285882785
DYN|2026-05-20|high_unentered|high_unentered||84|17.86|strong|0.07354758961681096|0.1470951792336217|0.2237330037082819|0.17150803461063033|0.26606922126081584
ECG|2026-02-25|high_unentered|high_unentered||80|12.580366567507916|unknown|0.041254688032731024|0.014234572110467114|0.05088646437095136|0.17320150017047387|0.17320150017047387
ECG|2026-08-05|high_unentered|window_missed|window:out_of_orb: detected 09:51 ET|72|10.96|game_changer|-0.051848328350095105|-0.04865452568632778||0.060001359064963344|0.060001359064963344
EFOR|2026-07-22|moderate_alert|moderate_tier||50.4|12.37|routine|-0.019470793809286097|0.16874687968047922||0.19920119820269586|0.6864702945581627
EHAB|2026-02-23|high_unentered|high_unentered||80|22.452660054102797|unknown|-0.0014727540500736062|0|0.0029455081001472125|0.0044182621502209495|0.006995581737849826
EL|2026-05-22|high_unentered|high_unentered||26.4|12.736028386769735|routine|-0.02652877697841726|-0.037994604316546714||0.038107014388489215|0.038107014388489215
ELMT|2026-06-01|high_unentered|high_unentered||96|24.672774869109958|game_changer|0.15958005249343826|-0.08871391076115492||0.18110236220472437|0.18110236220472437
ELPW|2026-03-05|high_unentered|high_unentered||80|24.999999999999993|unknown|-0.5384615384615384|-0.5397435897435897|-0.7666666666666666|0.060512820512820566|0.060512820512820566
ELPW|2026-03-13|high_unentered|high_unentered||80|43.72701949860724|unknown|-0.10074033877282067|-0.5658746463041202|-0.6240164347455328|0.06593278809256178|0.06593278809256178
EME|2026-07-30|high_unentered|setup_other|setup:size_too_small: $12 risk / $16.65 per-share < 1 share|60|10.56|game_changer|0.03339553689448719|0.04765051965891712||0.08854936111759071|0.10683448669102984
EOLS|2026-03-04|high_unentered|high_unentered||80|30.02421307506054|unknown|0.05400372439478585|0.0037243947858472204|-0.197392923649907|0.16387337057728116|0.16387337057728116
EOSU|2026-02-11|high_unentered|high_unentered||80|12.595419847328253|unknown|-0.32354048964218457|-0.24185310734463272|-0.8870056497175142|0|0
EOSU|2026-05-13|high_unentered|high_unentered||62.4|49.631694206649414|routine|-0.3186535391165513|-0.4825705162320383|-0.6447578499201703|0.00013304949441198931|0.00013304949441198931
EQIX|2026-02-12|high_unentered|high_unentered||80|10.249907783105874|unknown|-0.0002613859729831458|-0.02962025845845013|0.01407302078541249|0.038120530299861906|0.038120530299861906
ESLT|2026-05-26|high_unentered|high_unentered||50.4|11.678518402750639|strong|-0.03344645418605472|-0.009726060945317184||0.05211722585686124|0.06882879100630909
ETHD|2026-06-05|high_unentered|high_unentered||40|12.437139703176745|routine|-0.059561470491982196|||0.12370459256027057|0.12370459256027057
ETOR|2026-02-17|high_unentered|high_unentered||80|14.384559359067731|unknown|0.013689907672715686|-0.02133078637376637|-0.008595988538681935|0.07863737663164605|0.07863737663164605
EVER|2026-05-05|high_unentered|stop_too_wide|setup:stop_too_wide: ORB range $1.00 (5.5%) > 1.5x ATR $0.70|100|19.99|strong|0.07752750130958619|0.0015715034049241035|-0.05919329491880561|0.2561550550026192|0.2561550550026192
EVTC|2026-05-19|moderate_alert|moderate_tier||54.7|11.25|strong|0.005310457516339829|-0.024509803921568686|0.09517973856209143|0.03635620915032682|0.16377450980392155
EWTX|2026-06-01|high_unentered|high_unentered||36|18.852459016393457|mna|-0.082512315270936|-0.14187192118226596||0.004064039408866974|0.004064039408866974
FA|2026-02-26|high_unentered|high_unentered||80|21.63865546218488|unknown|-0.006044905008635603|0.05008635578583766|-0.025043177892918905|0.10362694300518129|0.10362694300518129
FET|2026-07-31|high_unentered|breaker_blocked|block:circuit_breaker: cooldown until 2026-07-31T13:37:50.539792+00:00|84|16.04|strong|0.14539238033213925|0.20856398567241943||0.26196515792901337|0.40418430478671447
FIG|2026-05-15|moderate_alert|moderate_tier||57.6|8.65|strong|0.09335727109515252|0.01929982046678634||0.1597845601436265|0.24483842010771983
FIGS|2026-02-27|high_unentered|high_unentered||80|16.84041700080192|unknown|0.17501715854495542|0.12697323266986968|0.008922443376801578|0.1997254632807138|0.1997254632807138
FIVN|2026-05-01|moderate_alert|moderate_tier||54.7|14.07|strong|0.1565906838453915|0.09514370664023794|0.3012884043607533|0.2555599603567889|0.33448959365708625
FLNC|2026-05-07|high_unentered|cap_blocked|block:max_positions: 5/5|96|29.72|strong|0.25800572767508473|0.09034105701640215|0.1929185108044781|0.42619109606873223|0.5605311116896642
FLNC|2026-06-01|high_unentered|high_unentered||54|24.04661016949154|routine|0.19171648163962418|0.027754056362083626||0.27967549103330475|0.27967549103330475
FLNC|2026-07-31|high_unentered|breaker_blocked|block:circuit_breaker: cooldown until 2026-07-31T13:37:50.539792+00:00|60|10.02|game_changer|-0.03735537190082641|-0.12760330578512394||0.047272727272727265|0.047272727272727265
FLY|2026-03-12|high_unentered|high_unentered||80|15.048543689320375|unknown|-0.009704641350210989|-0.031223628691983057|0.5839662447257384|0.06877215189873415|0.7514767932489451
FLY|2026-03-20|high_unentered|high_unentered||80|11.280487804878048|unknown|-0.060273972602739694|-0.07221135029354217|0.6747553816046966|0.10919765166340505|0.811972602739726
FMC|2026-04-30|moderate_alert|moderate_tier||57.6|8.26|strong|-0.08178438661710039|-0.15241635687732347|-0.15365551425030982|0.016109045848822678|0.016109045848822678
FPS|2026-05-14|high_unentered|cap_blocked|block:max_positions: 5/5 (mode=paper)|84|17.75|strong|-0.09978004399120166|-0.029794041191761548|0.18036392721455716|0.019796040791841673|0.3108378324335135
FRMI|2026-04-22|moderate_alert|moderate_tier||56.4|12.75|routine|0.14839961202715804|-0.02424830261881668|0.17943743937924342|0.21338506304558674|0.501454898157129
