10705|CRMD|2026-05-14|8.94|7.86|t|0.6212121212121212|11|t|0.6333333333333333|5|t|t|9.0851|7.13|60
10700|CSCO|2026-05-14|119.36|113.97|t|0.5606060606060606|11|f||5|t|t|130.3656|107.53|60
10698|FPS|2026-05-14|51|44.51|t|0.6212121212121212|11|f||5|t|f|66|29.01|60
10699|GO|2026-05-14|9.44|7.54|t|0.7424242424242425|11|t|0.7000000000000001|5|t|f|10.58|7.235|60
10703|KLAR|2026-05-14|16.485|14.96|t|0.3181818181818182|11|t|0.3|5|t|t|22.09|14.83|60
10702|STAA|2026-05-14|35.87|31.41|t|0.8636363636363636|11|t|0.7000000000000001|5|t|f|33.86|21.195|60
10701|STUB|2026-05-14|9.17|8.3201|t|0.6515151515151515|11|f||5|t|f|14.02|8.125|60
10708|VIK|2026-05-14|92|86.31|t|0.2272727272727273|11|f||5|t|f|110.09|80.42|60
10704|VSNT|2026-05-14|45.58|41.35|t|0.25757575757575757|11|f||5|t|f|43.82|34.56|60
10710|FIG|2026-05-15|23.93|21.31|t|0.5|3|f||1|f|f|28.48|16.8|60
10709|GEMI|2026-05-15|6.9599|5.42|t|0.8333333333333334|3|t|0.5|1|t|f|5.62|3.74|60
10711|GLOB|2026-05-15|40.46|37.12|t|0.16666666666666666|3|f||1|t|f|44.64|27.56|60
10712|AGYS|2026-05-19|94.77|76.6729|t|0.8333333333333334|3|t|0.5|1|t|f|117.5|72.86|60
10714|EVTC|2026-05-19|25.37|24|t|0.3888888888888889|3|f||1|f|f|34.41|21.81|60
10713|STC|2026-05-19|68.74|66.84|t|0.27777777777777773|3|f||1|f|f|73.73|62.45|60
10722|ALAB|2026-05-20|287.6999|250.44|t|0.6875|8|f||2|f|f|499.4762|244.61|60
10721|ARM|2026-05-20|259.44|226.085|t|0.3125|8|f||2|f|f|452.7|219.39|60
10719|DYN|2026-05-20|17.64|16.055|t|0.14583333333333334|8|f||2|f|f|27.305|16.56|60
10720|GH|2026-05-20|115.08|100.48|t|0.4791666666666667|8|f||2|f|f|176.58|111.2|60
10715|IBRX|2026-05-20|8.64|8.035|t|0.3125|8|f||2|t|f|9.6|6.65|60
10716|IMVT|2026-05-20|36.285|30.1|t|0.7291666666666666|8|t|0.4166666666666667|2|f|f|43.89|30.24|60
10718|SLS|2026-05-20|9.0999|8.2|t|0.6458333333333334|8|f||2|f|f|15.8765|6.9602|60
10717|TATT|2026-05-20|40.73|36.015|t|0.6875|8|t|0.5833333333333334|2|f|f|52.99|36.26|60
10723|INFQ|2026-05-21|16.09|13.39|t|0.7916666666666666|4|t|0.75|2|t|f|20.75|8.75|59
10726|QBTS|2026-05-21|25.83|21.61|t|0.375|4|t|0.25|2|f|f|31.55|16.025|59
10724|QUBT|2026-05-21|11.445|10.32|t|0.20833333333333334|4|f||2|f|f|13.39|7.3|59
10725|RLAY|2026-05-21|15.45|13.525|t|0.625|4|f||2|t|t|20.79|12.925|59
10727|PPTA|2026-05-22|29.15|25.2|t|0.5|1|f||0|t|f|27.84|16.435|58
10731|ASPI|2026-05-26|7.04|6.38|t|0.6041666666666666|8|t|0.5|3|f|f|8.54|3.51|57
10729|BTGO|2026-05-26|7.6|5.9|t|0.4166666666666667|8|f||3|f|f|6.595|4.6516|57
10735|FUTU|2026-05-26|107.83|97.65|t|0.2916666666666667|8|f||3|f|f|117.8|88.78|57
10732|NNE|2026-05-26|31.48|28.01|t|0.3541666666666667|8|f||3|f|f|31.59|14.71|57
10733|OKLO|2026-05-26|73.29|68.08|t|0.2708333333333333|8|f||3|f|f|73.86|36.6102|57
10730|PONY|2026-05-26|10.4|8.855|t|0.8125|8|t|0.8333333333333334|3|t|f|11.28|6.365|57
10734|POWI|2026-05-26|84.9|78|t|0.4375|8|t|0.16666666666666666|3|t|f|91.1786|56.035|57
10728|RDW|2026-05-26|23.1|19.2|t|0.8125|8|f||3|t|f|26.64|7.76|57
10741|ANF|2026-05-27|87.2|79.52|t|0.25|6|f||4|t|f|119.92|73.92|56
10738|ASTI|2026-05-27|7.44|5.76|t|0.75|6|t|0.5416666666666666|4|f|f|9.8|2.73|56
10740|BBWI|2026-05-27|20.9|19.2|t|0.25000000000000006|6|f||4|t|f|23.725|17.275|56
10737|CRSR|2026-05-27|9.9|8.4|t|0.5277777777777778|6|t|0.375|4|t|t|14.978|8.05|56
10736|DY|2026-05-27|566.465|520.97|t|0.6388888888888888|6|t|0.625|4|t|t|551.86|370.44|56
10739|QFIN|2026-05-27|16.47|13.88|t|0.5833333333333334|6|t|0.4583333333333333|4|t|f|17.2501|11.92|56
10744|AVAV|2026-05-28|217.77|195.55|t|0.3055555555555556|6|t|0.19444444444444442|6|t|f|216.275|135.2|55
10747|KSS|2026-05-28|16.22|14.78|t|0.5833333333333334|6|t|0.638888888888889|6|f|f|20.55|14.13|55
10743|KTOS|2026-05-28|66.83|61|t|0.19444444444444445|6|t|0.3611111111111111|6|f|f|67.1|43.09|55
10746|PHR|2026-05-28|10.96|9.27|t|0.6944444444444445|6|t|0.75|6|f|f|13.01|8.76|55
10742|RCAT|2026-05-28|15.06|11.955|t|0.5833333333333334|6|t|0.4166666666666667|6|t|t|15.79|6.705|55
10745|SNOW|2026-05-28|244.92|229.49|t|0.6388888888888888|6|t|0.6388888888888888|6|f|f|341.9498|217.48|55
10751|ASAN|2026-05-29|7.95|7|t|0.3|5|f||3|f|f|9.88|6.21|54
10752|BHVN|2026-05-29|12|10.55|t|0.2333333333333333|5|f||3|f|f|17.28|9.9031|54
10749|CHA|2026-05-29|12.96|11.32|t|0.5666666666666667|5|t|0.27777777777777773|3|f|f|13.4|9.84|54
10748|DELL|2026-05-29|429.151|402.27|t|0.6333333333333333|5|t|0.6111111111111112|3|t|t|514|357.07|54
10750|PD|2026-05-29|10.015|8.69|t|0.7666666666666666|5|t|0.6111111111111112|3|f|f|12.41|8.1408|54
10756|ALOY|2026-06-01|11.47|9.34|t|0.3666666666666667|5|f||1|t|f|20.59|6.825|53
10753|NOW|2026-06-01|139.2|131.61|t|0.4333333333333333|5|f||1|f|f|132.7399|89.39|53
10755|SAIC|2026-06-01|123.41|112.16|t|0.7000000000000001|5|t|0.5|1|f|f|128|98.34|53
10757|SKM|2026-06-01|44.7896|39.49|t|0.43333333333333335|5|f||1|f|f|47.1794|29.53|53
10754|TNDM|2026-06-01|20.04|17.72|t|0.5666666666666667|5|f||1|f|f|23.8|13.95|53
10761|CAMT|2026-06-02|190.45|175|t|0.2333333333333333|5|f||3|f|f|204.49|126.34|52
10762|GRRR|2026-06-02|23.49|20.96|t|0.5|5|t|0.5|3|t|f|21.1|10.6001|52
10758|HPE|2026-06-02|64.25|53.47|t|0.9|5|t|0.7222222222222223|3|t|f|63.44|40.715|52
10760|LAC|2026-06-02|6.36|5.68|t|0.2333333333333333|5|f||3|f|f|5.55|2.67|52
10759|MRVL|2026-06-02|291.3|252.43|t|0.6333333333333333|5|t|0.27777777777777773|3|t|f|329.88|162.9|52
10763|ABVX|2026-06-03|92.1399|80.77|t|0.25|2|f||1|f|f|147.98|74.79|51
10764|NVTS|2026-06-03|34.17|29.7|t|0.75|2|t|0.5|1|t|t|31.55|9.43|51
10766|PGY|2026-06-04|16.27|14.2|t|0.25|2|f||1|t|f|23.2195|14.08|50
10765|RUM|2026-06-04|10.54|8.165|t|0.75|2|t|0.5|1|t|t|8.71|5.47|50
10769|AGX|2026-06-05|779|660.26|t|0.27777777777777773|3|t|0.27777777777777773|3|t|f|805.75|483.01|49
10767|MRLN|2026-06-05|10.2499|8.31|t|0.7222222222222223|3|t|0.7222222222222223|3|f|f|9.115|3.27|49
10768|TTAN|2026-06-05|84.09|75.55|t|0.5|3|t|0.5|3|t|f|94|60.51|49
10771|NRIX|2026-06-08|18.2|15.36|t|0.5|1|t|0.5|1|t|t|27.35|14.67|48
10775|CBRL|2026-06-10|48.9099|43.15|t|0.5|1|f||0|f|f|60.26|42.58|46
10777|ELVN|2026-06-11|45.5171|40.245|t|0.7222222222222223|3|t|0.5833333333333334|2|t|f|62.32|39|45
10778|IDCC|2026-06-11|298.8|272.3501|t|0.16666666666666666|3|f||2|t|f|352.99|253.6384|45
10776|NAVN|2026-06-11|24.5|22.03|t|0.6111111111111112|3|t|0.4166666666666667|2|t|t|29.99|18.35|45
12302|AKTS|2026-06-12|22.6|20.96|t|0.5833333333333334|2|f||1|t|f|34.1899|20.5|44
12301|SHAZ|2026-06-12|74.815|58.7|t|0.4166666666666667|2|t|0.5|1|t|f|97.48|39.13|44
12305|AUGO|2026-06-15|69.9899|65.77|t|0.4333333333333333|5|f||0|f|f|80|48.05|43
12303|HQ|2026-06-15|18.05|11.44|t|0.3666666666666667|5|f||0|f|f|45|11.33|43
12308|HYMC|2026-06-15|29.494|27.82|t|0.36666666666666664|5|f||0|f|f|29.77|18.018|43
12304|IDR|2026-06-15|43.5|38.09|t|0.8333333333333334|5|f||0|f|f|40.1|27.22|43
12306|MMYT|2026-06-15|49.99|44.8|t|0.5|5|f||0|f|f|65|44.6141|43
12307|XE|2026-06-15|22.22|19.84|f||5|f||0|f|f|23.99|13.29|43
12309|RXT|2026-06-16|7.16|5.9701|t|0.5|1|t|0.5|1|t|f|8.6|3.56|42
12313|AEHR|2026-06-17|123.48|111.0267|t|0.125|4|f||2|f|f|147.4|63.32|41
12311|JBL|2026-06-17|428.9322|374.11|t|0.4583333333333333|4|t|0.25|2|t|t|390.05|285.8|41
12312|LZB|2026-06-17|44.9|39.92|t|0.5416666666666666|4|f||2|f|f|42.45|37.63|41
12310|QURE|2026-06-17|49.7|42.5|t|0.875|4|t|0.75|2|t|t|50.47|35.34|41
12314|SWBI|2026-06-18|17.5625|15.63|t|0.5833333333333334|2|t|0.4166666666666667|2|t|f|17.5|14.08|40
12315|UUUU|2026-06-18|18.06|16.165|t|0.4166666666666667|2|t|0.5833333333333334|2|t|f|16.93|10.69|40
12318|DFTX|2026-06-22|39.16|35.13|t|0.7083333333333334|4|t|0.8333333333333334|3|t|f|49.7|35.25|39
12319|JBIO|2026-06-22|20.09|17.54|t|0.375|4|f||3|f|f|25|18.54|39
12316|MLTX|2026-06-22|23.29|19.745|t|0.4583333333333333|4|t|0.16666666666666666|3|t|f|22.32|15.93|39
12317|SYRE|2026-06-22|101.705|95|t|0.4583333333333333|4|t|0.5|3|t|t|108.14|81.65|39
12320|ABSI|2026-06-24|11|8.67|t|0.8333333333333334|3|t|0.5833333333333334|2|t|f|12.055|6.692|37
12321|FCEL|2026-06-24|25.199|20.27|t|0.27777777777777773|3|t|0.4166666666666667|2|t|f|37.88|16.51|37
12322|WEN|2026-06-24|8.887166|7.5|t|0.38888888888888884|3|f||2|f|f|9.45|6.97|37
12325|KYMR|2026-06-25|130.05|106.17|t|0.7222222222222223|3|f||2|f|f|122.59|99.52|36
12323|MU|2026-06-25|1255|1136.31|t|0.6111111111111112|3|t|0.5833333333333334|2|t|f|1198.7121|737.88|36
12324|SNX|2026-06-25|295.19|275.14|t|0.16666666666666666|3|t|0.4166666666666667|2|t|f|282.29|234.025|36
12326|ACAD|2026-06-26|27.31|25.07|t|0.5|1|t|0.5|1|t|f|29.85|24.232|35
12327|CHTR|2026-06-29|168.11|143.32|t|0.6111111111111112|3|f||0|f|f|158.66|111.55|34
12329|OUST|2026-06-29|54.49|43.45|t|0.3888888888888889|3|f||0|f|f|63.79|30.822|34
12328|QDEL|2026-06-29|19.8|16.73|t|0.5|3|f||0|f|f|19.17|11.41|34
12330|AVAV|2026-06-30|178.5|157.791|t|0.75|2|t|0.5|1|t|f|207.83|139.1|33
12331|SEDG|2026-06-30|60.94|56.2702|t|0.25|2|f||1|f|f|59.92|30.55|33
12332|GRND|2026-07-01|16.36|15.28|t|0.5|1|f||0|f|f|18.4999|14.1|32
12333|WULF|2026-07-06|25.15|22.01|t|0.5|1|t|0.5|1|t|t|24.575|14.81|30
12334|DOCN|2026-07-07|148.12|136.1|t|0.5|1|t|0.5|1|t|f|148.395|106.28|29
12335|KC|2026-07-08|10.675|10.21|t|0.5833333333333334|2|f||0|f|f|13.14|9.29|28
12336|PENG|2026-07-08|80|63.7601|t|0.4166666666666667|2|f||0|t|f|89.86|43.61|28
12337|CRCL|2026-07-10|72.855|65.07|t|0.25|2|t|0.4166666666666667|2|t|t|75.89|57.84|26
12338|WDFC|2026-07-10|298.899|261.4898|t|0.75|2|t|0.5833333333333334|2|t|t|267.39|219.0001|26
12340|CLSK|2026-07-14|15.1|12.8|t|0.75|2|t|0.4166666666666667|2|t|f|16.0995|11.27|24
12339|TSEM|2026-07-14|274|252.01|t|0.25|2|t|0.5833333333333334|2|t|t|277.8799|185.0701|24
12341|AEHR|2026-07-15|110.2|86.28|t|0.625|4|t|0.3888888888888889|3|t|f|147.4|63.81|23
12343|MANE|2026-07-15|129.8|118|t|0.5|4|t|0.5555555555555555|3|t|t|125.165|93.77|23
12344|MANE|2026-07-15|129.8|118|t|0.5|4|t|0.5555555555555555|3|t|t|125.165|93.77|23
12342|PRG|2026-07-15|46.94|45.18|t|0.375|4|f||3|f|f|47.73|41|23
12345|SG|2026-07-17|7.52|6.69|t|0.5|1|f||0|f|f|7.13|5|21
12346|HUT|2026-07-20|107|99.1|t|0.5833333333333334|2|t|0.5|1|t|t|120.38|80.51|20
12347|IREN|2026-07-20|41.095|36.31|t|0.4166666666666667|2|f||1|t|f|49.185|28.93|20
12348|HAS|2026-07-21|93.05|83.91|t|0.5|1|f||0|t|f|98.07|86.7|19
12350|ARWR|2026-07-22|95.4899|84.34|t|0.7222222222222223|3|t|0.5833333333333334|2|t|f|90.97|81.61|18
12351|EFOR|2026-07-22|21.3699|19.885|t|0.27777777777777773|3|f||2|f|f|33.78|19.28|18
12349|SMCI|2026-07-22|32.2844|28.5|t|0.5000000000000001|3|t|0.4166666666666667|2|t|t|42.31|25.68|18
12353|CLF|2026-07-23|11.465|10.6|t|0.4166666666666667|2|f||1|f|f|12.855|10.865|17
12352|NVCR|2026-07-23|20.55|18|t|0.5833333333333334|2|t|0.5|1|t|t|21.4506|14.83|17
12354|THC|2026-07-24|246.815|229.3675|t|0.4166666666666667|2|t|0.4166666666666667|2|t|t|270.5652|234.23|16
12355|WKC|2026-07-24|41.2|37.81|t|0.5833333333333334|2|t|0.5833333333333334|2|t|t|40.85|35.6|16
12357|NNE|2026-07-27|17.499|16.23|t|0.25|2|f||1|t|f|21.13|14.71|15
12356|QBTS|2026-07-27|19.54|17.75|t|0.75|2|t|0.5|1|t|t|22|16.07|15
12358|CORZ|2026-07-28|21.26|19.575|t|0.5|1|t|0.5|1|t|f|23.6|17.915|14
12359|TER|2026-07-29|372.23|319.19|t|0.5833333333333334|2|t|0.4166666666666667|2|t|f|444.17|344.5|13
12360|TEVA|2026-07-29|35.69|33.48|t|0.4166666666666667|2|t|0.5833333333333334|2|t|f|37.389|33.7804|13
12365|ARM|2026-07-30|268.48|232.67|t|0.30952380952380953|7|t|0.30952380952380953|7|t|f|299.285|219.39|12
12361|CORT|2026-07-30|122.21|104.75|t|0.7857142857142857|7|t|0.8333333333333334|7|t|f|118.53|107.32|12
12364|EME|2026-07-30|808.7204|771.66|t|0.3571428571428572|7|t|0.3571428571428572|7|t|f|864.83|775.05|12
12362|FTNT|2026-07-30|169.26|152.23|t|0.4523809523809524|7|t|0.4047619047619048|7|t|t|172.09|153.61|12
12367|LRCX|2026-07-30|319.5|294.25|t|0.5952380952380952|7|t|0.6428571428571429|7|t|f|345.28|276.8447|12
12363|PWR|2026-07-30|679.8|634.51|t|0.35714285714285715|7|t|0.35714285714285715|7|t|f|724.8|654.26|12
12366|SIMO|2026-07-30|285|235.11|t|0.6428571428571429|7|t|0.5952380952380952|7|t|f|275|222.37|12
12373|BLZE|2026-07-31|14.71|13.4|t|0.19444444444444445|6|t|0.36111111111111116|6|t|f|23.99|13.4492|11
12368|COHU|2026-07-31|57.88|46.915|t|0.5833333333333334|6|t|0.6388888888888888|6|t|f|63.53|45.5423|11
12371|FET|2026-07-31|64.5971|56.29|t|0.638888888888889|6|t|0.5277777777777778|6|t|f|87.0899|62.64|11
12370|FLNC|2026-07-31|15.125|13.42|t|0.25000000000000006|6|t|0.25000000000000006|6|t|f|15.84|12.48|11
12372|MPWR|2026-07-31|1568.21|1405.96|t|0.4166666666666667|6|t|0.36111111111111116|6|t|f|1464.99|1305.01|11
12369|NWL|2026-07-31|7.1299|5.495|t|0.9166666666666666|6|t|0.861111111111111|6|t|f|6.64|5.755|11
12374|FTK|2026-08-03|26.88|24.54|t|0.4166666666666667|2|t|0.4166666666666667|2|f|f|39.67|26.27|10
12375|LIND|2026-08-03|34.5|30.77|t|0.5833333333333334|2|t|0.5833333333333334|2|f|f|35|32.275|10
12379|AEIS|2026-08-04|344.465|323.5|t|0.25757575757575757|11|t|0.3181818181818182|11|t|f|350.69|314.22|9
12384|AMRC|2026-08-04|31.93|27.33|t|0.8030303030303031|11|t|0.8030303030303031|11|t|f|28.82|24.5811|9
12376|BLZE|2026-08-04|23.99|19.65|t|0.8030303030303031|11|t|0.8333333333333334|11|t|t|20.91|17.47|9
12382|BTDR|2026-08-04|12.93|11.25|t|0.2878787878787879|11|t|0.16666666666666666|11|t|t|12.25|8.44|9
12380|CAT|2026-08-04|934.9994|866.85|t|0.13636363636363635|11|t|0.07575757575757576|11|t|f|905.72|835.86|9
12385|INSP|2026-08-04|66.205|59.5|t|0.6818181818181818|11|t|0.8333333333333334|11|f|f|63.342|55.44|9
12378|LIFE|2026-08-04|29.39|25.02|t|0.6515151515151515|11|t|0.6818181818181818|11|t|f|35.69|23.95|9
12377|PLTR|2026-08-04|164.52|143.28|t|0.4696969696969697|11|t|0.4090909090909091|11|t|t|180.18|152.7|9
12386|TSAT|2026-08-04|55.5225|43.12|t|0.4090909090909091|11|t|0.2272727272727273|11|t|f|61.5399|48.71|9
12381|VOYG|2026-08-04|35.98|32.9|t|0.4696969696969697|11|t|0.5606060606060606|11|t|f|45.4|31.76|9
12383|ZBRA|2026-08-04|369.79|329.4725|t|0.5303030303030303|11|t|0.5909090909090909|11|t|f|386.23|361.83|9
12387|APPS|2026-08-05|14.1|11.9|t|0.65|10|t|0.75|10|t|f|15.335|11.76|8
12395|ECG|2026-08-05|155.9898|137.285|t|0.21666666666666667|10|t|0.18333333333333335|10|t|f|145.99|131.86|8
12396|HGTY|2026-08-05|13.9699|12.65|t|0.15|10|t|0.11666666666666665|10|t|f|13.94|12.64|8
12392|KMT|2026-08-05|41.12|33.875|t|0.7333333333333334|10|t|0.7333333333333334|10|t|f|34.53|30.11|8
12393|KMT|2026-08-05|41.12|33.875|t|0.7333333333333334|10|t|0.7333333333333334|10|t|f|34.53|30.11|8
12388|KODK|2026-08-05|10.025|9.29|t|0.3833333333333333|10|t|0.4166666666666667|10|t|f|10.31|9.2507|8
12390|KTOS|2026-08-05|62.34|54.51|t|0.55|10|t|0.55|10|t|f|67.1|54.04|8
12391|PRGO|2026-08-05|13.655|12.611|t|0.5166666666666667|10|t|0.6166666666666667|10|f|f|13.2123|12.16|8
12394|ROCK|2026-08-05|57.58|50.77|t|0.3833333333333333|10|t|0.4166666666666667|10|f|f|54.64|46.91|8
12389|TATT|2026-08-05|52.99|42.13|t|0.6833333333333332|10|t|0.48333333333333334|10|t|f|43.46|36.55|8
12398|AEVA|2026-08-06|28.42|22.75|t|0.9242424242424243|11|t|0.8939393939393939|11|t|f|28.3|22.0574|7
12406|CAI|2026-08-06|20.11|17.945|t|0.46969696969696967|11|t|0.37878787878787884|11|t|f|23.66|20.1201|7
12407|DCTH|2026-08-06|15.62|14|t|0.37878787878787873|11|t|0.43939393939393945|11|t|f|17.42|14.965|7
12400|INSM|2026-08-06|137.7|126.15|t|0.6515151515151515|11|t|0.6212121212121212|11|t|f|135.5|122.21|7
12401|LFST|2026-08-06|10.99|10.08|t|0.07575757575757576|11|t|0.16666666666666666|11|t|f|12.755|10.52|7
12402|RDW|2026-08-06|12.75|11.3102|t|0.5909090909090908|11|t|0.6515151515151515|11|t|f|14.19|12.42|7
12397|SITM|2026-08-06|693.665|622.69|t|0.5|11|t|0.5606060606060607|11|t|f|762.6499|665.89|7
12403|SOUN|2026-08-06|8.19|7|t|0.712121212121212|11|t|0.6515151515151515|11|f|f|8.125|6.92|7
12404|TASK|2026-08-06|8.225|7.02|t|0.5606060606060606|11|t|0.37878787878787873|11|f|f|7.925|6.57|7
12405|TRUP|2026-08-06|29.278|26.3|t|0.2878787878787879|11|t|0.37878787878787873|11|f|f|31.415|26.5505|7
12399|U|2026-08-06|41.66|34.8|t|0.34848484848484845|11|t|0.37878787878787873|11|t|f|46.68|41.77|7
12419|ACMR|2026-08-07|92.55|78.73|t|0.4313725490196078|17|t|0.4313725490196078|17|t|f|88.81|77.81|6
12420|ACMR|2026-08-07|92.55|78.73|t|0.4313725490196078|17|t|0.4313725490196078|17|t|f|88.81|77.81|6
12415|CRSR|2026-08-07|14.58|11.78|t|0.6176470588235294|17|t|0.6372549019607843|17|f|f|14.978|11.82|6
12408|DOCS|2026-08-07|40|27.1603|t|0.9705882352941176|17|t|0.9313725490196078|17|f|f|26.94|23.9505|6
12412|FIGS|2026-08-07|16.38|14.11|t|0.8137254901960785|17|t|0.7941176470588235|17|t|t|14.9487|13.5597|6
12414|FROG|2026-08-07|96.255|84.79|t|0.32352941176470584|17|t|0.30392156862745096|17|t|f|98.47|85.3|6
12417|INOD|2026-08-07|79.44|61.5|t|0.5|17|t|0.5196078431372549|17|f|f|66.8593|60.11|6
12421|MTW|2026-08-07|19.8|17.14|t|0.6176470588235294|17|t|0.6372549019607844|17|t|f|21.34|18.3501|6
12416|NET|2026-08-07|324.73|295.89|t|0.2058823529411765|17|t|0.12745098039215685|17|t|t|332.22|290.49|6
12424|ONTO|2026-08-07|314.22|295|t|0.02941176470588235|17|t|0.12745098039215688|17|t|f|353.8362|291.045|6
12423|PRAA|2026-08-07|21.49|19.62|t|0.30392156862745096|17|t|0.30392156862745096|17|f|f|21.27|18.33|6
12422|PSIX|2026-08-07|42.03|38.28|t|0.46078431372549017|17|t|0.5392156862745098|17|f|f|44.17|39.2615|6
12409|PUBM|2026-08-07|18.4395|17.07|t|0.5784313725490197|17|t|0.5784313725490197|17|f|f|18.2|16.57|6
12411|QNST|2026-08-07|21.28|19.21|t|0.6372549019607843|17|t|0.6372549019607843|17|t|f|22.29|20.1001|6
12410|TEAM|2026-08-07|153.2|141.51|t|0.5980392156862745|17|t|0.6372549019607843|17|t|t|167.75|145|6
12413|TWLO|2026-08-07|254.5|227.02|t|0.5196078431372549|17|t|0.40196078431372556|17|t|f|258.3525|228.18|6
12418|WLDN|2026-08-07|88.72|79.15|t|0.46078431372549017|17|t|0.46078431372549017|17|f|f|87.335|81.29|6
12426|ABCL|2026-08-10|10.01|8.4|t|0.6999999999999998|5|t|0.6999999999999998|5|t|t|11.645|9|5
12428|ACHR|2026-08-10|6.87|5.935|t|0.43333333333333335|5|t|0.3666666666666667|5|t|f|7.29|6.13|5
12429|NESR|2026-08-10|36.6|31.86|t|0.2333333333333333|5|t|0.3|5|t|f|36.94|34|5
12425|SLN|2026-08-10|17.5758|14.62|t|0.9|5|t|0.7666666666666666|5|f|f|16.5234|13.36|5
12427|TH|2026-08-10|17.54|15.0201|t|0.2333333333333333|5|t|0.3666666666666667|5|t|f|18.16|16|5
12430|BW|2026-08-11|12.08|9|t|0.7666666666666666|5|t|0.7666666666666666|5|t|t|10.6|9.27|4
12432|FRMI|2026-08-11|7.3899|6.78|t|0.3|5|t|0.3|5|t|t|7.675|6.065|4
12431|RIOT|2026-08-11|23.66|19.34|t|0.5666666666666667|5|t|0.5666666666666667|5|t|f|22.21|18.455|4
12434|RPD|2026-08-11|14.795|12.76|t|0.4333333333333333|5|t|0.4333333333333333|5|f|f|13.9|11.6901|4
12433|SE|2026-08-11|131.94|124.52|t|0.43333333333333335|5|t|0.43333333333333335|5|t|f|131.9|119.06|4
12440|ATRO|2026-08-12|92.5|79.5|t|0.6851851851851852|9|t|0.7962962962962963|9|t|f|94.46|85.02|3
12443|BE|2026-08-12|249.99|231.18|t|0.35185185185185186|9|t|0.35185185185185186|9|t|f|253.31|227.67|3
12439|BRUN|2026-08-12|22.2|19.6|t|0.35185185185185186|9|t|0.3888888888888889|9|f|f|26.9|20.93|3
12442|CRWV|2026-08-12|111.83|105.44|t|0.6111111111111112|9|t|0.5740740740740741|9|t|f|117.49|101.22|3
12435|EROC|2026-08-12|14.28|12.7335|f||9|f||9|t|f|17.75|14.38|3
12436|GLBE|2026-08-12|43.99|39.65|t|0.35185185185185186|9|t|0.3888888888888889|9|t|f|42.745|40.375|3
12441|HRB|2026-08-12|58.67|52.29|t|0.7222222222222223|9|t|0.7592592592592592|9|f|f|54.455|50.11|3
12444|MRX|2026-08-12|71.62092|62.6|t|0.3148148148148148|9|t|0.35185185185185186|9|t|f|75.4|69.43|3
12438|NBIS|2026-08-12|259.44|216.11|t|0.7592592592592592|9|t|0.5|9|f|f|280.83|247.38|3
12437|WYFI|2026-08-12|28.8699|27|t|0.35185185185185186|9|t|0.38888888888888884|9|f|f|32.36|27.7846|3
12450|BLSH|2026-08-13|28.24|25|t|0.19444444444444445|6|t|0.3055555555555556|6|f|f|27.42|24.255|2
12447|CGEM|2026-08-13|21|18.775|t|0.36111111111111116|6|t|0.5833333333333334|6|t|f|21.22|18.58|2
