2026-04-02|Accelerating|Enterprise Server & AI Infrastructure Hardware|TSEM PBF BW APA PARR PBR ACDC VAL XLE EQNR VLO MTDR SOC E VIST EOG XOM CRGY LYB FANG CHRD CVX OVV ICHR ANNA COP HAL SM DOW DBO PTEN VG DELL VET SEDG GTE USO PUMP LRCX AESI LBRT LNG WDS AMPX BNO TEN GLNG MPC TALO BATL OXY
2026-04-02|Accelerating|Firearms & Personal Defense Manufacturing|SWBI LINC
2026-04-02|Accelerating|Satellite Intelligence & Earth Observation|PL FLY AJRD RKLB LUNR MNTS SPIR BKSY ASTS
2026-04-02|Accelerating|Satellite Mobile & IoT Connectivity Services|NOC PL RTX IRDM GD LMT
2026-04-02|Accelerating|Semiconductor Capital Equipment|UCTT AMAT AEHR FORM PLAB KLAC LRCX
2026-04-06|Accelerating|Edge CDN & Cloud-Native Developer Platforms|BNAI SVCO DOCN FSLY
2026-04-06|Accelerating|Enterprise Server & AI Infrastructure Hardware|OXY LRCX BNO LYB XOM CVX AMPX TSEM VET MPC TALO ANNA VAL DELL COP MTDR CRGY OVV PUMP USO PBR AESI APA FANG TEN ICHR PTEN E VIST EOG VLO GTE LBRT SOC WDS DOW VG BATL CHRD BW PBF SEDG XLE ACDC PARR SM DBO EQNR LNG HAL GLNG
2026-04-06|Accelerating|Firearms & Personal Defense Manufacturing|LINC SWBI
2026-04-06|Accelerating|Independent Semiconductor Foundry & Specialty IC Manufacturing|TSEM AAOI COHR AMD LASR UNIT LITE CIEN GLW AXTI MRVL ADTN SVCO VIAV ARM SNDK PLAB
2026-04-06|Accelerating|IP Licensing & Ad-Tech Royalty Software|ADEA AGRO DAR RYAM SSL YOU
2026-04-07|Mainstream|Agri-Chemical & Crop Input Distributors|ADEA DAR AGRO RYAM SSL YOU
2026-04-07|Mainstream|AI Data Center Power Infrastructure|NXT VRT PWR AGX GEV
2026-04-07|Mainstream|AI Memory & Storage|WDC SNDK TSM STX
2026-04-07|Accelerating|Edge CDN & Cloud-Native Developer Platforms|SVCO BNAI FSLY DOCN
2026-04-07|Accelerating|Enterprise Server & AI Infrastructure Hardware|GTE FANG ICHR APA XLE DCH EQNR LBRT VET GLNG VIST HAL PTEN WDS AESI COP PBF MPC ACDC LNG TEN PARR E DBO SM OVV SEDG CVX LYB DELL LRCX SOC TALO CHRD CRGY MTDR XOM AMPX USO PBR PUMP OXY VLO VG BW EOG BATL BNO CVE VAL ANNA DOW
2026-04-07|Mainstream|Firearms & Personal Defense Manufacturing|LINC SWBI
2026-04-07|Accelerating|Rare Earth Magnets & Critical Battery Materials|CENX EMAT
2026-04-07|Mainstream|Satellite Intelligence & Earth Observation|AJRD PL FLY MNTS LUNR BKSY ASTS SPIR RKLB
2026-04-07|Accelerating|Satellite Mobile & IoT Connectivity Services|PL LMT NOC GD RTX IRDM
2026-04-07|Accelerating|Semiconductor Wafer Foundry & Advanced IC Manufacturing|TSEM LRCX AMAT AEHR PLAB FORM UCTT KLAC
2026-04-07|Accelerating|Single-Cell Genomics & Spatial Biology Instrumentation|TXG INKT
2026-04-07|Accelerating|Workforce Solutions & Technical Staffing Services|TH KELYB RCMT
2026-04-08|Accelerating|AI Memory & Storage|TSM STX WDC SNDK
2026-04-08|Accelerating|Firearms & Personal Defense Manufacturing|SWBI LINC
2026-04-08|Accelerating|Satellite Mobile & IoT Connectivity Services|PL LMT NOC IRDM GD RTX
2026-04-08|Accelerating|Semiconductor Probe Card & Front-End Test Equipment|KLAC LRCX ONTO TSEM UCTT PLAB AEHR AMAT TER FORM
2026-04-09|Accelerating|AI Data Center Power Infrastructure|GEV VRT AGX NXT PWR
2026-04-09|Accelerating|AI Memory & Storage|SNDK TSM STX WDC
2026-04-09|Accelerating|Bitcoin Mining & Digital Asset Infrastructure|HUT RIOT
2026-04-09|Accelerating|Chip Architecture Licensing & CPU/GPU Compute Revival|STM INFQ ARM AMD ZBAI
2026-04-09|Mainstream|Compound Semiconductor & Specialty Photonic Materials|SBAC VSAT GLW PLAB CIEN RJET SVCO LITE PARK ICHR MTZ AEIS SNDK MRVL VIAV UNIT FN ARM AMD LASR COHR AXTI ADTN AAOI TSEM
2026-04-09|Mainstream|Edge CDN & Cloud-Native Developer Platforms|DOCN BNAI FSLY SVCO
2026-04-09|Accelerating|Firearms & Personal Defense Manufacturing|SWBI LINC
2026-04-09|Accelerating|Inflammatory Disease & Immunology Biologics|DNTH ORKA SYRE
2026-04-09|Accelerating|IP Licensing & Ad-Tech Royalty Software|RYAM ADEA AGRO YOU SSL DAR
2026-04-09|Mainstream|IT Infrastructure Deployment & Data Center Systems Integration|CAR DELL TSSI
2026-04-09|Accelerating|Lithium & Battery Critical Minerals Mining|BMM SGML
2026-04-09|Accelerating|Precious & Streaming Metals Royalty & Junior Miners|FSM KGC OR PPTA
2026-04-09|Accelerating|Satellite & Space Intelligence Data Services|RTX MNTS ASTS LUNR NOC IRDM YSS FLY RKLB LMT GD PL AJRD SPIR BKSY
2026-04-09|Accelerating|Silicon Carbide Power Semiconductors & EV Infrastructure|WOLF INTC
2026-04-10|Accelerating|AI Memory & Storage|STX TSM WDC
2026-04-10|Accelerating|Edge Cloud & Developer CDN Platforms|FSLY SVCO BNAI DOCN
2026-04-10|Accelerating|Independent Semiconductor Foundry & Specialty IC Manufacturing|MRVL AAOI ADTN SNDK FN LASR VIAV RJET ARM PARK SBAC COHR TSEM AMD PLAB LITE UNIT AEIS AXTI MTZ ICHR SVCO VSAT GLW CIEN
2026-04-10|Accelerating|Inflammatory Disease & Immunology Biologics|DNTH SYRE ORKA
2026-04-10|Mainstream|IT Infrastructure Deployment & Data Center Systems Integration|TSSI DELL CAR
2026-04-10|Accelerating|Lithium & Battery Critical Minerals Mining|SGML BMM
2026-04-10|Accelerating|Nitrogen & Specialty Crop Nutrient Producers|SSL RYAM WLK DOW CC CLMT CF MEOH CE ASIX OLN KODK LYB LXU GPRE
2026-04-10|Accelerating|Power Semiconductor & Mixed-Signal Display Drivers|HIMX AOSL
2026-04-10|Accelerating|Precious & Streaming Metals Royalty & Junior Miners|PPTA OR KGC FSM AUGO SSRM ARIS
2026-04-10|Accelerating|Satellite & Space Intelligence Data Services|MNTS RTX IRDM SPIR RKLB ASTS BKSY FLY LMT PL NOC YSS LUNR AJRD
2026-04-10|Accelerating|Semiconductor Probe Card & Front-End Test Equipment|LRCX ONTO TSEM PLAB KLAC TER FORM UCTT AEHR AMAT
2026-04-10|Accelerating|Silicon Carbide Power Semiconductors & EV Infrastructure|INTC WOLF
2026-04-10|Accelerating|Single-Cell Genomics & Spatial Biology Instrumentation|TXG INKT
2026-04-13|Accelerating|Agricultural Commodities & Agri-Business|LXU MEOH KODK ASIX DOW RYAM GPRE LYB CF CC CE SSL WLK CLMT OLN
2026-04-13|Accelerating|AI Memory & Storage|WDC TSM STX
2026-04-13|Accelerating|Chip Architecture Licensing & CPU/GPU Compute Revival|ZBAI INFQ STM
2026-04-13|Accelerating|Compound Semiconductor & Specialty Photonic Materials|GLW LASR ARM SNDK COHR AMD LITE PARK SBAC AXTI VIAV VSAT AAOI ADTN FN TSEM MTZ SVCO CIEN PLAB AEIS UNIT ICHR RJET MRVL LWLG
2026-04-13|Accelerating|Edge Cloud & Developer CDN Platforms|DOCN BNAI FSLY SVCO
2026-04-13|Accelerating|Gold & Silver Junior Miners Momentum|EQX SA HYMC VMET HSLV
2026-04-13|Accelerating|Lithium & Battery Critical Minerals Mining|SGML BMM
2026-04-13|Accelerating|Power Semiconductor & Mixed-Signal Display Drivers|AOSL HIMX
2026-04-13|Accelerating|Precious & Streaming Metals Royalty & Junior Miners|AUGO SSRM FSM KGC PPTA ARIS OR
2026-04-13|Accelerating|Semiconductor Capital Equipment|AEHR FORM AMAT ONTO TER UCTT PLAB LRCX KLAC TSEM
2026-04-13|Accelerating|Space Economy|ASTS NOC BKSY AJRD YSS LUNR SPIR LMT RTX IRDM PL FLY MNTS RKLB
2026-04-14|Accelerating|Agricultural Commodities & Agri-Business|AGRO ADEA SSL CF YOU LXU GPRE DAR
2026-04-14|Accelerating|AI Data Center Power Infrastructure|PWR AGX NXT GEV VRT BE
2026-04-14|Mainstream|AI Memory & Storage|STX TSM WDC
2026-04-14|Mainstream|Cell & Genome Engineering Oncology|VOR ARCT
2026-04-14|Accelerating|Chip Architecture Licensing & CPU/GPU Compute Revival|ZBAI STM INFQ
2026-04-14|Accelerating|Crypto Asset Recovery|HUT RIOT
2026-04-14|Accelerating|Edge Cloud & Developer CDN Platforms|DOCN FSLY
2026-04-14|Accelerating|Gold & Silver Junior Miners Momentum|HYMC SA EQX HSLV VMET
2026-04-14|Accelerating|IP Licensing & Ad-Tech Royalty Software|ADEA RYAM
2026-04-14|Accelerating|Power Semiconductor & Mixed-Signal Display Drivers|HIMX AOSL
2026-04-14|Accelerating|Precious & Streaming Metals Royalty & Junior Miners|FSM ARIS KGC SSRM OR PPTA AUGO
2026-04-14|Accelerating|Satellite Intelligence & Earth Observation|RTX MNTS ASTS YSS WLTH LIFE NOC RKLB IRDM TH VSEC BETR LMT FLY AJRD LUNR
2026-04-14|Accelerating|Semiconductor Probe Card & Front-End Test Equipment|TSEM AMAT ONTO KLAC TER AEHR FORM PLAB UCTT LRCX
2026-04-14|Accelerating|Silicon Carbide Power Semiconductors & EV Infrastructure|INTC WOLF
2026-04-15|Mainstream|AI Memory & Storage|WDC STX TSM
2026-04-15|Accelerating|Autonomous Military Drone Swarm & AI Defense Software|SWMR KYTX
2026-04-15|Accelerating|Chip Architecture Licensing & CPU/GPU Compute Revival|STM ZBAI INFQ
2026-04-15|Accelerating|Consumer Discretionary Home Furnishings Rebound|SEAT LOVE
2026-04-15|Accelerating|Crypto Asset Recovery|HUT RIOT
2026-04-15|Accelerating|Gold & Silver Junior Miners Momentum|EQX VMET HYMC HSLV SA
2026-04-15|Accelerating|Hemp & Cannabis-Derived Wellness Beverages|RYM MLEC
2026-04-15|Accelerating|Inflammatory Disease & Immunology Biologics|ORKA DNTH SYRE
2026-04-15|Accelerating|Nitrogen & Specialty Crop Nutrient Producers|DOW OLN LYB KODK SSL GPRE CLMT DAR LXU WLK YOU AGRO ADEA CF
2026-04-15|Accelerating|Power Semiconductor & Mixed-Signal Display Drivers|AOSL HIMX
2026-04-15|Accelerating|Precious & Streaming Metals Royalty & Junior Miners|KGC ARIS AUGO FSM PPTA OR SSRM
2026-04-15|Accelerating|Semiconductor Probe Card & Front-End Test Equipment|KLAC PLAB LRCX AMAT AEHR UCTT FORM ONTO TER TSEM
2026-04-15|Accelerating|Silicon Carbide Power Semiconductors & EV Infrastructure|INTC WOLF
2026-04-16|Mainstream|AI Memory & Storage|WDC STX TSM
2026-04-16|Accelerating|Autonomous Military Drone Swarm & AI Defense Software|KYTX SWMR
2026-04-16|Accelerating|Chip Architecture Licensing & CPU/GPU Compute Revival|INFQ ZBAI STM
2026-04-16|Accelerating|Consumer Discretionary Home Furnishings Rebound|LOVE SEAT
2026-04-16|Accelerating|Crypto Asset Recovery|RIOT HUT
2026-04-16|Accelerating|Custom AI Silicon & Chip Architecture Licensing|ARM MRVL
2026-04-16|Accelerating|Gold & Silver Junior Miners Momentum|VMET SA HYMC EQX HSLV
2026-04-16|Accelerating|Hemp & Cannabis-Derived Wellness Beverages|MLEC RYM
2026-04-16|Accelerating|Inflammatory Disease & Immunology Biologics|SYRE ORKA DNTH
2026-04-16|Accelerating|IT Infrastructure Deployment & Data Center Systems Integration|DELL TSSI CAR
2026-04-16|Accelerating|Nitrogen & Specialty Crop Nutrient Producers|AGRO KODK OLN CF DAR ADEA WLK DOW CLMT GPRE LXU YOU LYB SSL
2026-04-16|Accelerating|Power Semiconductor & Mixed-Signal Display Drivers|HIMX AOSL
2026-04-16|Mainstream|Precious & Streaming Metals Royalty & Junior Miners|AUGO SSRM OR ARIS PPTA KGC FSM
2026-04-16|Accelerating|Precision Frequency & Timing Defense Electronics|ECOR FEIM
2026-04-16|Accelerating|Primary Aluminum Smelting & Rolling|CSTM AA CENX
2026-04-16|Accelerating|Satellite Mobile & IoT Connectivity Services|DAWN RVMD AVBP INKT
2026-04-16|Accelerating|Semiconductor Probe Card & Front-End Test Equipment|FORM ONTO TER PLAB KLAC AEHR AMAT TSEM LRCX
2026-04-16|Accelerating|Silicon Carbide Power Semiconductors & EV Infrastructure|INTC WOLF
2026-04-17|Mainstream|AI Memory & Storage|WDC STX
2026-04-17|Mainstream|Cell & Genome Engineering Oncology|VOR ARCT
2026-04-17|Accelerating|Chip Architecture Licensing & CPU/GPU Compute Revival|INFQ STM ZBAI
2026-04-17|Accelerating|Consumer Discretionary Home Furnishings Rebound|SEAT LOVE
2026-04-17|Accelerating|Crypto Asset Recovery|RIOT HUT
2026-04-17|Accelerating|Custom AI Silicon & Chip Architecture Licensing|MRVL ARM
2026-04-17|Accelerating|Enterprise Server & AI Infrastructure Hardware|CVE TEN SEDG
2026-04-17|Accelerating|IP Licensing & Ad-Tech Royalty Software|ADEA RYAM
2026-04-17|Accelerating|IT Infrastructure Deployment & Data Center Systems Integration|TSSI DELL
2026-04-17|Mainstream|Power Semiconductor & Mixed-Signal Display Drivers|HIMX AOSL
2026-04-17|Accelerating|Precision Frequency & Timing Defense Electronics|ECOR FEIM
2026-04-17|Accelerating|Primary Aluminum Smelting & Rolling|AA CENX CSTM
2026-04-17|Accelerating|Rare Earth Magnets & Critical Battery Materials|EMAT RYZ CENX
2026-04-17|Accelerating|Semiconductor Probe Card & Front-End Test Equipment|AEHR FORM AMAT PLAB KLAC TER TSEM ONTO LRCX
2026-04-17|Accelerating|Silicon Carbide Power Semiconductors & EV Infrastructure|WOLF INTC
2026-04-17|Accelerating|Workforce Solutions & Technical Staffing Services|RCMT KELYB
2026-04-20|Accelerating|AI Data Center Power Infrastructure|BE GEV AGX PWR VRT
2026-04-20|Mainstream|AI Memory & Storage|STX WDC
2026-04-20|Accelerating|Consumer Discretionary Home Furnishings Rebound|SEAT LOVE
2026-04-20|Accelerating|Crypto Asset Recovery|HUT RIOT
2026-04-20|Accelerating|Enterprise Server & AI Infrastructure Hardware|CVE SEDG TEN
2026-04-20|Mainstream|Gold & Silver Junior Miners Momentum|VMET SA HYMC HSLV EQX
2026-04-20|Accelerating|IT Infrastructure Deployment & Data Center Systems Integration|TSSI DELL
2026-04-20|Accelerating|Niche Specialty Chemicals & Industrial Intermediates|LXU ASIX CE RYAM MEOH CC
2026-04-20|Mainstream|Power Semiconductor & Mixed-Signal Display Drivers|AOSL HIMX
2026-04-20|Mainstream|Precious & Streaming Metals Royalty & Junior Miners|FSM PPTA AUGO ARIS SSRM KGC OR
2026-04-20|Accelerating|Precision Frequency & Timing Defense Electronics|ECOR FEIM
2026-04-20|Accelerating|Primary Aluminum Smelting & Rolling|AA CSTM CENX
2026-04-20|Accelerating|Rare Earth Magnets & Critical Battery Materials|RYZ EMAT CENX
2026-04-20|Accelerating|Silicon Carbide Power Semiconductors & EV Infrastructure|WOLF INTC
2026-04-20|Accelerating|Workforce Solutions & Technical Staffing Services|KELYB RCMT
2026-04-21|Accelerating|Agricultural Commodities & Agri-Business|ADEA AGRO CLMT LXU WLK LYB GPRE KODK YOU DOW CF SSL OLN DAR
2026-04-21|Accelerating|AI Data Center Power Infrastructure|AGX PWR BE GEV VRT
2026-04-21|Mainstream|AI Memory & Storage|STX WDC
2026-04-21|Mainstream|Crypto Asset Recovery|RIOT HUT
2026-04-21|Accelerating|Custom AI Silicon & Chip Architecture Licensing|MRVL ARM
2026-04-21|Accelerating|Edge Cloud & Developer CDN Platforms|DOCN FSLY
2026-04-21|Accelerating|Enterprise Server & AI Infrastructure Hardware|CVE TEN SEDG
2026-04-21|Mainstream|Gold & Silver Junior Miners Momentum|SA HSLV VMET HYMC
2026-04-21|Accelerating|Hemp & Cannabis-Derived Wellness Beverages|RYM MLEC
2026-04-21|Accelerating|Niche Specialty Chemicals & Industrial Intermediates|LXU MEOH CC ASIX CE
2026-04-21|Mainstream|Power Semiconductor & Mixed-Signal Display Drivers|HIMX AOSL
2026-04-21|Mainstream|Precious & Streaming Metals Royalty & Junior Miners|KGC AUGO OR PPTA FSM SSRM
2026-04-21|Accelerating|Primary Aluminum Smelting & Rolling|AA CENX CSTM
2026-04-21|Accelerating|Rare Earth Magnets & Critical Battery Materials|EMAT CENX RYZ
2026-04-21|Accelerating|Robo-Advisor & AI-Driven Wealth Management Platforms|SNDK LIFE WLTH VSEC BETR TH
2026-04-21|Accelerating|Satellite Earth Observation & Geospatial Intelligence|IONQ INFQ DAWN AJRD AVBP IRDM SPIR DELL ALM GMTL BKSY PL MDA RVMD YSS INKT ASTS
2026-04-21|Accelerating|Semiconductor Probe Card & Front-End Test Equipment|ONTO TER
2026-04-21|Accelerating|Semiconductor Wafer Foundry & Advanced IC Manufacturing|UCTT AEHR AMAT TSEM LRCX FORM PLAB KLAC
2026-04-21|Mainstream|Silicon Carbide Power Semiconductors & EV Infrastructure|INTC WOLF
2026-04-22|Accelerating|Agricultural Commodities & Agri-Business|LYB CLMT KODK WLK CF AGRO DOW DAR GPRE LXU ADEA OLN YOU SSL
2026-04-22|Accelerating|AI Data Center Power Infrastructure|PWR BE VRT AGX GEV
2026-04-22|Mainstream|AI Memory & Storage|WDC STX
2026-04-22|Mainstream|Chip Architecture Licensing & CPU/GPU Compute Revival|ZBAI STM INFQ
2026-04-22|Accelerating|Crypto Asset Recovery|RIOT HUT
2026-04-22|Accelerating|Gold & Silver Junior Miners Momentum|HYMC HSLV SA VMET
2026-04-22|Mainstream|Power Semiconductor & Mixed-Signal Display Drivers|HIMX AOSL
2026-04-22|Mainstream|Precious & Streaming Metals Royalty & Junior Miners|OR AUGO FSM SSRM PPTA KGC
2026-04-22|Mainstream|Primary Aluminum Smelting & Rolling|CSTM AA CENX
2026-04-22|Accelerating|Satellite Imagery & Geospatial Intelligence|MNTS PL SPIR BKSY LIFE IONQ INKT BETR ASTS WLTH AVBP DELL TH YSS IRDM ALM MDA RVMD INFQ DAWN AJRD
2026-04-22|Accelerating|Semiconductor Capital Equipment|ONTO TER
2026-04-22|Accelerating|Semiconductor Front-End Interconnect & Wafer Processing Equipment|TSEM ICHR
2026-04-22|Accelerating|Semiconductor Wafer Foundry & Advanced IC Manufacturing|FORM AEHR PLAB TSEM AMAT LRCX UCTT KLAC
2026-04-22|Mainstream|Silicon Carbide Power Semiconductors & EV Infrastructure|WOLF INTC
2026-04-23|Accelerating|AI Data Center Power Infrastructure|PWR AGX GEV BE VRT
2026-04-23|Mainstream|AI Memory & Storage|WDC STX
2026-04-23|Accelerating|Chip Architecture Licensing & CPU/GPU Compute Revival|STM INFQ ZBAI
2026-04-23|Accelerating|Crypto Asset Recovery|HUT RIOT
2026-04-23|Accelerating|Distributed & Utility-Scale Energy Storage Systems|SEDG AMPX
2026-04-23|Accelerating|Gold & Silver Junior Miners Momentum|HYMC HSLV VMET
2026-04-23|Accelerating|Niche Specialty Chemicals & Industrial Intermediates|MEOH CC CE ASIX RYAM LXU
2026-04-23|Mainstream|Power Semiconductor & Mixed-Signal Display Drivers|HIMX AOSL
2026-04-23|Accelerating|Robo-Advisor & AI-Driven Wealth Management Platforms|TH WLTH SNDK LIFE BETR
2026-04-23|Accelerating|Satellite Mobile & IoT Connectivity Services|SPIR AJRD RKLB DELL ALM PL MDA DAWN RVMD LUNR YSS INFQ BKSY IONQ IRDM MNTS AVBP FLY GMTL
2026-04-23|Accelerating|Semiconductor Burn-In & Final-Test Equipment Pure-Play|TER ONTO
2026-04-23|Accelerating|Semiconductor Front-End Interconnect & Wafer Processing Equipment|ICHR TSEM
2026-04-23|Accelerating|Semiconductor Wafer Foundry & Advanced IC Manufacturing|KLAC PLAB AMAT FORM UCTT AEHR TSEM LRCX
2026-04-23|Mainstream|Silicon Carbide Power Semiconductors & EV Infrastructure|WOLF INTC
2026-04-24|Accelerating|AI Data Center Power Infrastructure|VRT BE PWR GEV AGX
2026-04-24|Mainstream|AI Memory & Storage|STX WDC
