A|2025-09-22|125.5|126.62|125.17|126.33|976668
A|2025-09-23|126.17|126.985|125.8975|125.94|1281537
A|2025-09-24|125.17|125.96|124.075|124.38|1239935
A|2025-09-25|123.66|123.66|120.78|121.89|1411798
A|2025-09-26|122.05|124.05|121.55|123.39|1167127
A|2025-09-29|123.76|124.23|122.5725|123.75|1486050
A|2025-09-30|123.42|128.39|123.0138|128.35|2417880
A|2025-10-01|128.34|138.98|128.1851|138.58|4333406
A|2025-10-02|137.55|140.64|136.9|138.7|2228754
A|2025-10-03|139|143.09|138.855|141.64|2345960
A|2025-10-06|141.51|141.935|139.9|141.61|1538402
A|2025-10-07|141.86|142.27|138.44|138.56|1444593
A|2025-10-08|140.36|142.44|138.97|140.81|1698819
A|2025-10-09|140.28|140.94|138.48|140.11|1149998
A|2025-10-10|139.66|140.575|136.29|136.62|1968156
A|2025-10-13|137.85|139.84|136.7575|138.23|1481472
A|2025-10-14|136.27|139.92|135.54|138.04|1142071
A|2025-10-15|138.68|140.22|137.35|139.65|1692458
A|2025-10-16|140.84|143.325|140.26|141.1|2180226
A|2025-10-17|139.76|142.235|139.02|141.92|1506511
A|2025-10-20|143|144.63|142.27|143|1580463
A|2025-10-21|145.3|149.5|144.27|145.68|1658454
A|2025-10-22|145.28|147.74|144.455|145.87|1495380
A|2025-10-23|146.3|148.3329|145.6|147.46|1210044
A|2025-10-24|148.12|149.12|147.525|148.03|1135521
A|2025-10-27|148.28|148.65|146.52|146.59|1187952
A|2025-10-28|145.74|147.27|144.63|145.85|1470066
A|2025-10-29|145.52|146.05|142.87|143.2|1902524
A|2025-10-30|142.93|145.27|142.205|143.36|1519645
A|2025-10-31|142.78|146.99|142.6|146.36|1487227
A|2025-11-03|145.07|145.575|142.53|144.69|1785846
A|2025-11-04|143.5|148.71|143.5|146.08|2176781
A|2025-11-05|143.15|147.49|142.46|146.77|1664689
A|2025-11-06|145.79|148.01|145.1|147.49|1285960
A|2025-11-07|146.52|147.12|144.575|146.74|1027170
A|2025-11-10|146.93|147.8751|145.1|146.36|1310703
A|2025-11-11|146.91|149.9763|146.78|149.42|1218692
A|2025-11-12|149.91|152.67|148.78|151.52|2064616
A|2025-11-13|149.44|152.095|146.52|146.89|1940747
A|2025-11-14|145.32|148|144.5|146.82|1302640
A|2025-11-17|146.37|147.035|144.05|144.52|1445776
A|2025-11-18|143.24|145.29|140.24|143.84|2330773
A|2025-11-19|145.49|145.49|142.76|144.4|1848316
A|2025-11-20|147.16|147.36|143.95|145.06|1443693
A|2025-11-21|144.47|151.76|144.47|151.25|2469168
A|2025-11-24|151.9|153.6|150.47|153.6|3984489
A|2025-11-25|150.78|160.27|148.0001|157.2|3697954
A|2025-11-26|155.74|158.12|154.02|154.37|3294453
A|2025-11-28|154.11|154.56|153.22|153.5|1531612
A|2025-12-01|152.54|153.95|149.19|150.1|2044215
A|2025-12-02|150.96|151.455|148.75|148.81|1653182
A|2025-12-03|149.77|151.43|149.1|149.26|2163067
A|2025-12-04|149.26|149.8|144.22|148.32|2865181
A|2025-12-05|148.79|149|144.76|145.49|2142102
A|2025-12-08|144.82|144.82|142.18|142.44|2195344
A|2025-12-09|142.3|142.77|140.22|140.64|2324485
A|2025-12-10|141.51|143.93|141.06|143.47|1864408
A|2025-12-11|143.57|143.8811|142.14|142.87|1226087
A|2025-12-12|142.59|142.85|139.15|139.68|1962054
A|2025-12-15|141.82|143.365|139.72|140.6|2712076
A|2025-12-16|140.48|140.5069|138.035|139.19|1798750
A|2025-12-17|138.67|139.305|136.27|136.66|2242051
A|2025-12-18|137.09|138.98|136.23|136.9|2693852
A|2025-12-19|137.21|138.27|136.43|137.24|4959132
A|2025-12-22|137.62|139.19|137.205|138.52|2038316
A|2025-12-23|138.17|138.92|137.64|138.36|1208713
A|2025-12-24|138.35|138.57|137.77|138.32|508961
A|2025-12-26|138.5|138.63|137.87|138.39|739337
A|2025-12-29|138.4|139.07|137.62|137.93|1640851
A|2025-12-30|137.57|138.16|136.8301|137.62|2423111
A|2025-12-31|137.61|137.97|136.04|136.07|949976
A|2026-01-02|136.24|137.95|135.27|137.95|1650714
A|2026-01-05|137.67|142.97|137.66|142.93|2981500
A|2026-01-06|142.18|148.555|142.17|147.6|2627715
A|2026-01-07|147.64|149.39|145.55|147.81|2279107
A|2026-01-08|146.74|148.735|145.365|145.76|1728989
A|2026-01-09|147.48|150.03|147.15|148.52|1819076
A|2026-01-12|148.6|150|146.911|147.99|1127976
A|2026-01-13|148.57|150.095|143.14|146.32|2593455
A|2026-01-14|146.41|148.37|145.515|145.92|1684111
A|2026-01-15|146.59|146.895|144.68|144.83|1674980
A|2026-01-16|144.2|144.88|139.485|139.64|2603512
A|2026-01-20|138|138.7699|134.63|135.83|3300771
A|2026-01-21|136.22|140.47|136.02|139.77|1988052
A|2026-01-22|139.3|141.19|138.43|138.63|1453170
A|2026-01-23|138|138.365|133.955|135.05|1811642
A|2026-01-26|134.72|136.96|134.1|135.65|1552000
A|2026-01-27|134.49|137.0899|134.055|135.95|1422528
A|2026-01-28|135.395|135.57|133.4|133.87|1682626
A|2026-01-29|132.75|133.31|129.63|133.27|1919319
A|2026-01-30|131.94|133.94|131.08|133.85|1808014
A|2026-02-02|132.63|135.565|132.12|135.39|1487835
A|2026-02-03|135.39|137.845|131.56|132.14|2462857
A|2026-02-04|132.31|134.8714|132.31|132.98|1958499
A|2026-02-05|132.19|133.45|129.35|129.64|1480338
A|2026-02-06|130.32|131.425|128.63|129.58|1931046
A|2026-02-09|127.79|128|125.68|127.5|2233586
A|2026-02-10|128.29|129.975|127.29|129|2124522
A|2026-02-11|128.03|129.56|127.135|128.9|2062550
A|2026-02-12|129|129|120.99|124.88|3440944
A|2026-02-13|125.6|127.77|125.015|125.81|1527868
A|2026-02-17|125.865|125.91|122.99|123.87|2110511
A|2026-02-18|123.64|126.99|123.05|126.94|1370523
A|2026-02-19|126.01|126.36|123.66|126.34|1892895
A|2026-02-20|125.2|125.795|122.06|122.9|4242992
A|2026-02-23|121.83|124.26|121.68|124.2|2359513
A|2026-02-24|124.51|125.825|123.13|124.4|2729710
A|2026-02-25|125.51|125.59|123.44|124.72|2469292
A|2026-02-26|121.89|124.41|114.49|120.97|6096622
A|2026-02-27|119.61|121.975|119.05|121.38|4333583
A|2026-03-02|118.85|119.395|117.61|118.17|3478014
A|2026-03-03|116.64|119.0999|115|119.04|2770942
A|2026-03-04|119.58|121.17|119.25|120.54|2806213
A|2026-03-05|118.9|120.29|117.095|118.11|2657733
A|2026-03-06|116.66|116.77|114.91|115.07|2517416
A|2026-03-09|113.93|116.71|113.32|116.64|3207815
A|2026-03-10|115.51|117.035|114.455|115.43|2340143
A|2026-03-11|115.58|116.67|114.14|115.42|1547469
A|2026-03-12|113.51|114.19|110.89|111.63|2202770
A|2026-03-13|113.17|113.65|111.02|111.51|1720541
A|2026-03-16|113.18|114.07|111.43|111.83|1462883
A|2026-03-17|112.94|114.9|112.65|112.75|2284148
A|2026-03-18|111.7|112.415|110.33|111.5|2404407
A|2026-03-19|110.67|112.59|110.49|111.75|2758928
A|2026-03-20|111.57|112.53|110.18|111.3|4402167
A|2026-03-23|113.42|113.7|111.53|112.02|1975886
A|2026-03-24|110.59|115.24|110.03|114.2|2030091
A|2026-03-25|115.89|116.4|111.74|112.98|1703893
A|2026-03-26|113.86|114.52|113.27|113.48|2119681
A|2026-03-27|113.53|113.735|109.9|110.24|1264325
A|2026-03-30|111.56|112.97|111.07|112.01|1371187
A|2026-03-31|112.55|115.2|111.895|113.98|2001606
A|2026-04-01|114.01|115.72|113.85|114.54|1555006
A|2026-04-02|113.91|117.32|112.99|115.48|1111595
A|2026-04-06|115.14|115.68|113.015|114.84|1153739
A|2026-04-07|113.94|114.55|112.9|113.88|1615940
A|2026-04-08|115.98|118.25|115.98|116.92|1384062
A|2026-04-09|115.97|116.25|113.64|115.39|1218461
A|2026-04-10|115.45|116.83|114.53|115.06|1033086
A|2026-04-13|114.94|117.75|114.67|117.5|1794924
A|2026-04-14|118.04|121.62|117.78|120.39|2550080
A|2026-04-15|120.4|121.81|119.145|119.77|2030478
A|2026-04-16|120.03|121.08|117.615|118.25|1697778
A|2026-04-17|119.47|121.93|118.8827|121.87|4002271
A|2026-04-20|121.07|121.32|120.11|120.96|1208687
A|2026-04-21|121.55|124.89|120.855|122.09|1780933
A|2026-04-22|122.87|123.295|120.34|120.47|1799216
A|2026-04-23|116.5|116.79|111.98|114.42|2620045
A|2026-04-24|114.57|116.51|114.21|115.55|1451266
A|2026-04-27|115.18|117.33|115.18|115.62|1464080
A|2026-04-28|116.23|116.635|114.1|114.87|2078982
A|2026-04-29|114.19|115.53|110.305|111.3|2109016
A|2026-04-30|111.81|115.98|111.325|115.55|2234202
A|2026-05-01|116.13|116.275|113.8401|114.52|1272197
A|2026-05-04|113.48|114.87|111.825|112.18|1948818
A|2026-05-05|115.39|119.31|114.28|117.53|3007969
A|2026-05-06|119.81|120.28|117.225|117.69|2734569
A|2026-05-07|117.62|119.58|117.5|118.65|1893197
A|2026-05-08|118.11|118.11|113.28|115.62|2687573
A|2026-05-11|115.81|115.85|111.43|111.46|2179420
A|2026-05-12|111.92|113.74|111.09|112.9|1649360
A|2026-05-13|112.83|114.73|111.96|112.74|2328773
A|2026-05-14|112.86|115.66|112.7|113.26|1502524
A|2026-05-15|112.3|113.085|111.44|111.7|1413339
A|2026-05-18|111.94|113.5899|110.81|112.11|1684618
A|2026-05-19|112.01|113.3|110.2|110.57|3135387
A|2026-05-20|111.2|113.83|108.35|113.78|3017567
A|2026-05-21|112.59|114.825|111.06|114.79|2416761
A|2026-05-22|115.03|116.36|113.675|114.96|2036484
A|2026-05-26|114.98|115.76|113.34|115.08|2567889
A|2026-05-27|116|118.4|115.02|115.84|2917030
A|2026-05-28|133|139.35|131.05|135.38|6478128
A|2026-05-29|136.25|137.69|133.24|135.53|4980309
A|2026-06-01|133.5|137.06|132.88|135.98|2677889
A|2026-06-02|133.28|136.395|132.13|135.05|3007438
A|2026-06-03|134.22|138.985|133.645|137.4|2900641
A|2026-06-04|139.5|141.09|137.57|138.37|2098386
A|2026-06-05|137.95|139|134.91|135.44|2085709
A|2026-06-08|136.41|136.685|132.62|132.69|1566145
A|2026-06-09|134.25|137.64|134.25|135.48|2276016
A|2026-06-10|135.39|135.87|131.57|131.62|1604223
A|2026-06-11|131.45|131.685|127.465|129.55|1987747
A|2026-06-12|130.33|130.42|128.3|129.84|2288110
A|2026-06-15|130.92|132.17|129.405|130.59|1530076
A|2026-06-16|130.98|131.97|128.29|128.34|2354465
A|2026-06-17|127.62|128.65|123.695|124.33|2381438
A|2026-06-18|125.56|127.56|125.165|127.06|4328585
A|2026-06-22|126.69|127.9|125.57|126.49|2186924
A|2026-06-23|127.28|128.675|126.51|126.67|1605020
A|2026-06-24|129|132.72|128.245|131.63|2538284
A|2026-06-25|132.7|138.625|132.7|135.51|2004081
A|2026-06-26|135.17|137.5|134.98|136.01|3132769
A|2026-06-29|137.38|137.38|132.62|132.83|1943203
A|2026-06-30|132.99|133.23|129.7|132.83|2005214
A|2026-07-01|132.99|135.71|131.88|133.39|2354836
A|2026-07-02|134.11|134.48|130.38|130.69|2167503
A|2026-07-06|130.01|131.28|128.05|130.6|1999855
A|2026-07-07|131.82|132.79|129.9901|131.14|2443492
A|2026-07-08|129.09|129.59|127.46|129.07|2141127
A|2026-07-09|129.19|133.74|127.87|133.59|2372630
A|2026-07-10|133.78|136.3365|132.49|134.29|2175280
A|2026-07-13|133.04|134.99|132.7|134.04|1861332
A|2026-07-14|133.93|135.8|132.89|135.2|1683286
A|2026-07-15|136|136.91|133.8301|134.71|1908764
A|2026-07-16|134.69|136.26|133.725|136.1|1746981
A|2026-07-17|134.42|135.795|130.9396|131.46|4247229
A|2026-07-20|131.35|132.83|130.155|130.26|2470637
A|2026-07-21|126.39|134.785|125|132.86|2367905
A|2026-07-22|133.28|135.365|132.15|133.46|2661901
A|2026-07-23|139.26|141.95|137.52|139.74|2923659
A|2026-07-24|140.46|140.88|138.02|138.57|1516448
A|2026-07-27|137.59|139.06|136.14|137.89|1830411
A|2026-07-28|139.99|142.42|138.575|140.54|2257850
A|2026-07-29|139.2|142.01|139.2|140.3|1864464
A|2026-07-30|138.72|139.5|137.23|138.71|1954855
A|2026-07-31|138.47|139.5|135.78|138.37|1719929
A|2026-08-03|140.29|140.37|137.13|139.8|1795004
A|2026-08-04|140.11|141|136.66|139.2|1619094
A|2026-08-05|140.28|141.46|138.545|141.11|1265685
A|2026-08-06|141.58|141.795|139.29|141.34|1155454
A|2026-08-07|141.43|146.16|140.8505|145.97|1525051
A|2026-08-10|146.26|148.82|145.45|148.72|1729506
A|2026-08-11|147.69|150.24|147.395|149.49|1194250
A|2026-08-12|148.94|149.33|147.33|148.24|1346230
A|2026-08-13|149|149.5801|146.76|149.29|1021225
A|2026-08-14|148.52|149.46|147.3|148.53|908195
AAOI|2025-07-07|27.81|28|25.73|26.44|6762162
AAOI|2025-07-08|27.16|27.66|26.07|26.88|4359494
AAOI|2025-07-09|27.58|28.86|26.2|27.92|5507010
AAOI|2025-07-10|27.89|29|26.68|28.25|3410453
AAOI|2025-07-11|27.647|29.07|27.647|28.4|3152059
AAOI|2025-07-14|28.235|29.82|27.1|29.495|4312412
AAOI|2025-07-15|31.24|31.58|28.46|29.24|4551903
AAOI|2025-07-16|28.93|29|26.36|28.985|4855330
AAOI|2025-07-17|29|30.1324|28.63|29.42|3816171
AAOI|2025-07-18|30|30.2|27.63|28.63|3935997
AAOI|2025-07-21|28.68|29.44|27.98|28.23|3092370
AAOI|2025-07-22|28.18|28.23|25.4|26.35|5039409
AAOI|2025-07-23|27.2|27.778|25.915|26.305|3038743
AAOI|2025-07-24|26.56|27.45|25.7|25.84|3064231
AAOI|2025-07-25|26.41|27.88|25.77|27.13|4194173
AAOI|2025-07-28|27.51|27.59|24.76|25.22|5495001
AAOI|2025-07-29|25.54|26.35|23.99|24.11|4077056
AAOI|2025-07-30|24.3|24.57|22.4|23.06|5050994
AAOI|2025-07-31|23.78|24.53|22.86|22.87|5361532
AAOI|2025-08-01|21.46|22.3|20.94|21.53|5885907
AAOI|2025-08-04|22.71|22.85|21.4539|22.19|3617413
AAOI|2025-08-05|22.36|22.36|20.48|21.415|4020382
AAOI|2025-08-06|21.72|23.375|21.52|23.23|5727556
AAOI|2025-08-07|23.56|23.6|21.8017|22.33|6412023
AAOI|2025-08-08|23.975|24.4|20.67|21.59|12222895
AAOI|2025-08-11|21.6|21.6|19.885|20.86|5699699
AAOI|2025-08-12|21.33|23.8106|21.305|22.79|5558993
AAOI|2025-08-13|23.645|24.3|22.095|23.02|4930741
AAOI|2025-08-14|22.13|22.5|20.459|21.01|4933253
AAOI|2025-08-15|21.81|22.96|21.315|22.365|4211058
AAOI|2025-08-18|22.78|26.968|22|26.13|8720260
AAOI|2025-08-19|25.52|25.79|22.52|22.77|6877937
AAOI|2025-08-20|22.5|22.5999|20.7189|21.93|4400340
AAOI|2025-08-21|21.82|23.75|21.6|23.7|4430630
AAOI|2025-08-22|23.47|25.99|23.35|24.79|5150343
AAOI|2025-08-25|25.075|26.33|24.33|24.34|5866378
AAOI|2025-08-26|25.79|26.3299|24.75|25.07|5071895
AAOI|2025-08-27|25.2|25.54|24.025|24.05|4676163
AAOI|2025-08-28|24.3|25.93|22.45|25.49|5717256
AAOI|2025-08-29|25.82|26.65|24.09|24.2|3700268
AAOI|2025-09-02|22.83|23.64|22.2|23.35|4528715
AAOI|2025-09-03|23.81|24.59|22.51|23.02|4953398
AAOI|2025-09-04|23.34|23.68|22.04|23.32|4102155
AAOI|2025-09-05|23.85|24.225|22.6304|23.99|3867467
AAOI|2025-09-08|24.27|24.49|23.165|23.63|3254745
AAOI|2025-09-09|23.555|24.1|22.74|23.72|2923504
AAOI|2025-09-10|24.7|28.03|24.35|27.72|10593043
AAOI|2025-09-11|27.35|27.6504|26.28|26.85|5414232
AAOI|2025-09-12|26.83|27.47|26.0216|27.07|3793462
AAOI|2025-09-15|28.09|29.8|27.75|29.56|8128902
AAOI|2025-09-16|29.7|29.7|27.3|28.93|6601938
AAOI|2025-09-17|28.41|30.05|28.23|29.47|5373236
AAOI|2025-09-18|30.37|30.415|28.4369|29.04|4777129
AAOI|2025-09-19|28.7|29.88|28.52|28.99|4323359
AAOI|2025-09-22|28.2|30.8|27.8|30.54|4741817
AAOI|2025-09-23|30.5|31.13|27.62|28.06|6163036
AAOI|2025-09-24|27.965|28.46|26.5|26.69|4704984
AAOI|2025-09-25|25.74|26.645|24.79|26.34|4339284
AAOI|2025-09-26|26.3|26.44|25.45|25.77|2730658
AAOI|2025-09-29|26.3|26.5|25.71|25.94|3107426
AAOI|2025-09-30|25.8|26.8|25.13|25.93|3542994
AAOI|2025-10-01|25.3|28.45|25.25|28.42|3735940
AAOI|2025-10-02|28.96|29.3805|27.84|27.98|3673704
AAOI|2025-10-03|28.05|28.79|26.871|27.93|3937586
AAOI|2025-10-06|29.1|34.473394|28.4|33.79|10810263
AAOI|2025-10-07|33.655|34.62|29.765|31.335|7945755
AAOI|2025-10-08|31.73|32.45|30.86|32.22|3170365
AAOI|2025-10-09|32.44|34.1|31.12|32.37|5021899
AAOI|2025-10-10|33.16|35.2|27.12|27.15|8797018
AAOI|2025-10-13|28.5|29.42|27.502|29.1|4528310
AAOI|2025-10-14|27.8|29.34|26.6622|28.48|4114251
AAOI|2025-10-15|30|33.03|29.1769|32.95|6786277
AAOI|2025-10-16|32.95|33.26|30.93|31.14|3988667
AAOI|2025-10-17|30.51|32.48|28.8701|31.92|4668742
AAOI|2025-10-20|32.89|35.85|32.6|34.14|6475181
AAOI|2025-10-21|34.01|35.3199|32.71|33.4|4134324
AAOI|2025-10-22|32.36|32.8517|28.85|29.975|5268996
AAOI|2025-10-23|29.9|32.08|29.85|31.4|3943218
AAOI|2025-10-24|32.13|34.3912|31.5|34.01|4461778
AAOI|2025-10-27|35|37.6765|34.38|37.22|5328418
AAOI|2025-10-28|36.79|37.61|35.01|36.87|5313032
AAOI|2025-10-29|37.33|38.99|34.75|35.48|7001426
AAOI|2025-10-30|34.49|36.3|34.1|35.07|3590419
AAOI|2025-10-31|35.7|36.4773|34.1801|35.56|3960386
AAOI|2025-11-03|36.14|37|32.83|33.04|4695057
AAOI|2025-11-04|31|31.61|28.2|29.5|7716614
AAOI|2025-11-05|30.74|32.2|29.8|31.51|4930458
AAOI|2025-11-06|31.48|31.57|28.66|29.1|7338802
AAOI|2025-11-07|25|30.25|24.76|28.57|10118549
AAOI|2025-11-10|28.01|28.05|24.05|25.42|9309040
AAOI|2025-11-11|24.72|24.8709|23.52|23.75|6066838
AAOI|2025-11-12|24.24|24.67|23.45|23.94|4482900
AAOI|2025-11-13|23.46|23.46|19.92|20.91|7722093
AAOI|2025-11-14|19.64|22.0465|19.2|21.465|6607524
AAOI|2025-11-17|21.42|23|21|21.63|4845394
AAOI|2025-11-18|21.11|22.23|20.79|20.89|3114912
AAOI|2025-11-19|20.84|21.44|20.54|20.87|3414523
AAOI|2025-11-20|22.3|22.82|19.395|19.49|6354153
AAOI|2025-11-21|19.28|20.8|18.5|20.58|5955039
AAOI|2025-11-24|20.81|22.897|20.63|22.47|4393009
AAOI|2025-11-25|21.96|22.85|21.4|22.73|2356606
AAOI|2025-11-26|23.45|26.68|23.12|25.57|7543924
AAOI|2025-11-28|25.61|27.29|25.56|26.78|3588353
AAOI|2025-12-01|25.78|26.95|25.7013|26.53|3694433
AAOI|2025-12-02|26.85|27.9|26.01|26.02|3471943
AAOI|2025-12-03|26.11|26.44|25.02|25.65|2817132
AAOI|2025-12-04|25.29|26.3|24.83|26.24|3491957
AAOI|2025-12-05|26.34|27.03|25.8|26.59|2879062
AAOI|2025-12-08|27.49|27.98|26.82|27.84|4119170
AAOI|2025-12-09|27.38|30.49|27.17|30.38|5809878
AAOI|2025-12-10|29.555|35.73|29.33|34.98|9850331
AAOI|2025-12-11|35.275|37.05|33.69|36.32|11947263
AAOI|2025-12-12|35.395|35.4899|31.94|32.06|5436242
AAOI|2025-12-15|33.68|33.9|29.69|29.9|4421854
AAOI|2025-12-16|29.32|30.1139|27.77|28.96|4068229
AAOI|2025-12-17|29.68|30.4|26.8|27.14|3400764
AAOI|2025-12-18|28.2|29.8|27.78|29.25|4536861
AAOI|2025-12-19|29.755|31.93|29.33|31.32|5123936
AAOI|2025-12-22|32.29|39.6|32.29|39.095|9773210
AAOI|2025-12-23|37.64|41.96|37.26|40.64|9343166
AAOI|2025-12-24|40.73|41.47|39.9688|41|2369979
AAOI|2025-12-26|41|41.2|37.1|37.17|3825354
AAOI|2025-12-29|36.5|39.22|36.25|36.75|3743731
AAOI|2025-12-30|36.61|37.73|35.86|36.02|2312479
AAOI|2025-12-31|35.75|35.9999|34.8|34.86|2744157
AAOI|2026-01-02|36.345|40.1|35.76|39.6|4857558
AAOI|2026-01-05|41.055|41.35|34.81|34.99|6609602
AAOI|2026-01-06|35.01|39.19|34.02|38.61|5061814
AAOI|2026-01-07|37.54|39.5|36.81|38.055|3814381
AAOI|2026-01-08|37.91|38|31.67|33.01|8578819
AAOI|2026-01-09|32.65|34.49|31.859|34.04|5546323
AAOI|2026-01-12|33.15|34.44|32.6|33.72|3848739
AAOI|2026-01-13|33.9|35.02|33.13|34.18|3169010
AAOI|2026-01-14|34.09|34.545|33.28|34.47|2088032
AAOI|2026-01-15|35.305|38.71|35.19|37|5691194
AAOI|2026-01-16|38.1|40.05|37|37.04|4257869
AAOI|2026-01-20|35.55|39.94|35.37|39.26|4089720
AAOI|2026-01-21|39.41|40|35.54|38.38|3450340
AAOI|2026-01-22|39.99|41.39|38.01|38.15|4269073
AAOI|2026-01-23|37.9|37.9|35.68|35.72|2976162
AAOI|2026-01-26|35.57|36.7493|34.54|34.89|3242980
AAOI|2026-01-27|35.99|38|35.1|37.39|3133991
AAOI|2026-01-28|37.87|46.2999|37.655|45.23|11717721
AAOI|2026-01-29|42.93|43|37.15|39.57|8572103
AAOI|2026-01-30|41.07|48.31|40.7501|43.61|12000992
AAOI|2026-02-02|42.01|49.11|42.01|44.16|8889389
AAOI|2026-02-03|46.2|47.44|42.25|46.12|5659411
AAOI|2026-02-04|47|47.01|37.9901|39.9|7206197
AAOI|2026-02-05|38.575|40.3999|37.0183|38.13|3848667
AAOI|2026-02-06|40.15|44.79|39.64|44.3|5410388
AAOI|2026-02-09|43.645|49.13|43.11|47.91|5961891
AAOI|2026-02-10|47.525|50.1|47.03|48.49|4352321
AAOI|2026-02-11|49.115|50.8|45.3001|48.4|3537914
AAOI|2026-02-12|48.86|48.95|42.5101|43.99|4200121
AAOI|2026-02-13|44.1|46.6623|42.05|44.46|2745300
AAOI|2026-02-17|43.2|45.49|41.12|43.91|3326930
AAOI|2026-02-18|44.34|44.675|42.56|43.44|1858639
AAOI|2026-02-19|43.25|47|42.71|46.98|3208438
AAOI|2026-02-20|46|54.3|45.9601|51.68|7979689
AAOI|2026-02-23|50.52|55.085|49.95|53.96|6239108
AAOI|2026-02-24|52.88|56.61|51|56.27|4197545
AAOI|2026-02-25|57.2|59.25|56.849|58.12|3648960
AAOI|2026-02-26|58.31|58.98|52.85|53.69|5508372
AAOI|2026-02-27|65.93|84.31|65.568|84.23|24886245
AAOI|2026-03-02|107.55|110|93.78|102.51|27112833
AAOI|2026-03-03|91.5|97.4|86.05|95.34|16983252
AAOI|2026-03-04|101.2|101.497|92.22|99.71|10474470
AAOI|2026-03-05|97.49|102.28|91.35|101.14|10217741
AAOI|2026-03-06|98|114.63|95.07|95.58|15240659
AAOI|2026-03-09|95.175|110.87|93.73|110.62|13837953
AAOI|2026-03-10|112.1|127.39|112.01|120.49|13617299
AAOI|2026-03-11|118.55|128.96|113.88|127.01|10310449
AAOI|2026-03-12|115.53|116.91|104.98|106.19|15398431
AAOI|2026-03-13|104.37|105.385|94.15|96.81|14962137
AAOI|2026-03-16|100|101.32|92.9|94.07|10815613
AAOI|2026-03-17|90.07|91.85|85.08|86.33|16649773
AAOI|2026-03-18|95.34|100.07|91.23|92.63|15330926
AAOI|2026-03-19|89.125|102.1|88.5|101.92|11292447
AAOI|2026-03-20|101.985|102.69|84.6|87.54|12494675
AAOI|2026-03-23|90|96.09|84.92|95.76|10729407
AAOI|2026-03-24|96.69|114.97|96.355|113.9|16578391
AAOI|2026-03-25|110.12|118.75|109.01|114.41|11268393
AAOI|2026-03-26|111|111.66|96.705|97.48|9331773
AAOI|2026-03-27|101.2|101.5|94.18|98.21|7554273
AAOI|2026-03-30|99.74|100.505|81.91|85.19|13468129
