2026-05-11|Agricultural Commodities & Agri-Business|Fading|45.80|91.50|7|0|0.75|live|4|
2026-05-13|Agricultural Commodities & Agri-Business|Fading|71.70|83.40|7|0|1.00|live|5|
2026-05-14|Agricultural Commodities & Agri-Business|Accelerating|67.60|75.20|8|1|0.60|live|5|
2026-05-15|Agricultural Commodities & Agri-Business|Accelerating|72.90|85.80|9|2|0.67|live|3|
2026-05-18|Agricultural Commodities & Agri-Business|Accelerating|73.30|86.60|10|3|0.00|live|2|
2026-05-19|Agricultural Commodities & Agri-Business|Fading|58.64||10|0|0.00|live|2|
2026-05-20|Agricultural Commodities & Agri-Business|Fading|46.91||10|0|0.00|live|2|
2026-05-21|Agricultural Commodities & Agri-Business|Fading|37.53||10|0|0.50|live|2|
2026-05-22|Agricultural Commodities & Agri-Business|Fading|30.02||10|0|0.00|live|2|
2026-05-26|Agricultural Commodities & Agri-Business|Fading|24.02||10|0|0.00|live|2|
2026-05-27|Agricultural Commodities & Agri-Business|Retired|0.00||11|0||live|0|
2026-05-28|Agricultural Commodities & Agri-Business|Fading|19.22||11|0|0.00|live|2|
2026-05-29|Agricultural Commodities & Agri-Business|Fading|15.37||11|0|0.00|live|2|
2026-06-01|Agricultural Commodities & Agri-Business|Fading|12.30||11|0|0.00|live|2|
2026-06-02|Agricultural Commodities & Agri-Business|Fading|9.84||11|0|0.00|live|2|
2026-06-03|Agricultural Commodities & Agri-Business|Fading|7.87||11|0|0.50|live|2|
2026-06-04|Agricultural Commodities & Agri-Business|Retired|0.00||12|0||live|0|
2026-06-05|Agricultural Commodities & Agri-Business|Fading|2.06||12|0|0.00|live|2|
2026-06-08|Agricultural Commodities & Agri-Business|Fading|1.65||12|0|0.00|live|2|
2026-06-09|Agricultural Commodities & Agri-Business|Fading|1.32||12|0|0.00|live|2|
2026-06-10|Agricultural Commodities & Agri-Business|Fading|1.06||12|0|0.00|live|2|
2026-06-11|Agricultural Commodities & Agri-Business|Fading|0.85||12|0|0.00|live|2|
2026-06-12|Agricultural Commodities & Agri-Business|Retired|0.00||13|0||live|0|
2026-07-29|AI-Augmented Business Process Outsourcing & IT Services|Nascent|73.10|86.20|1|0||live|2|
2026-07-30|AI-Augmented Business Process Outsourcing & IT Services|Nascent|70.20|80.30|2|0|1.00|live|2|
2026-07-31|AI-Augmented Business Process Outsourcing & IT Services|Fading|56.16||2|0|1.00|live|2|
2026-08-03|AI-Augmented Business Process Outsourcing & IT Services|Fading|44.93||2|0|1.00|live|2|
2026-06-26|AI Cloud GPU & Datacenter Colocation Platforms|Nascent|79.50|98.90|1|0||live|2|
2026-06-29|AI Cloud GPU & Datacenter Colocation Platforms|Nascent|79.60|99.20|2|0|1.00|live|2|
2026-06-30|AI Cloud GPU & Datacenter Colocation Platforms|Nascent|79.50|99.10|3|0|1.00|live|4|
2026-07-01|AI Cloud GPU & Datacenter Colocation Platforms|Nascent|79.00|98.00|4|0|0.75|live|4|
2026-07-02|AI Cloud GPU & Datacenter Colocation Platforms|Nascent|71.70|83.40|5|0|0.00|live|4|
2026-07-06|AI Cloud GPU & Datacenter Colocation Platforms|Nascent|78.90|97.80|6|0|1.00|live|3|
2026-07-07|AI Cloud GPU & Datacenter Colocation Platforms|Nascent|71.30|82.50|7|0|0.00|live|3|
2026-07-08|AI Cloud GPU & Datacenter Colocation Platforms|Nascent|78.80|97.50|8|0|0.67|live|3|
2026-07-09|AI Cloud GPU & Datacenter Colocation Platforms|Nascent|76.20|92.30|9|0|1.00|live|3|
2026-07-10|AI Cloud GPU & Datacenter Colocation Platforms|Nascent|75.70|91.30|10|0|0.67|live|3|
2026-07-13|AI Cloud GPU & Datacenter Colocation Platforms|Mainstream|70.90|81.80|11|0|0.33|live|3|
2026-07-14|AI Cloud GPU & Datacenter Colocation Platforms|Fading|71.00|82.10|11|0|0.33|live|3|
2026-07-15|AI Cloud GPU & Datacenter Colocation Platforms|Fading|70.40|80.80|11|0|0.33|live|3|
2026-07-16|AI Cloud GPU & Datacenter Colocation Platforms|Fading|56.32||11|0|0.00|live|2|
2026-07-17|AI Cloud GPU & Datacenter Colocation Platforms|Fading|45.06||11|0|0.00|live|2|
2026-07-20|AI Cloud GPU & Datacenter Colocation Platforms|Fading|36.04||11|0|0.00|live|2|
2026-07-21|AI Cloud GPU & Datacenter Colocation Platforms|Retired|0.00||12|0||live|0|
2026-07-21|AI Compute & GPU Data Center Hosting Operators|Nascent|30.00|0.00|1|0||live|4|
2026-07-22|AI Compute & GPU Data Center Hosting Operators|Fading|24.00||1|0|0.00|live|2|
2026-07-23|AI Compute & GPU Data Center Hosting Operators|Fading|19.20||1|0|0.50|live|2|
2026-07-24|AI Compute & GPU Data Center Hosting Operators|Fading|15.36||1|0|0.00|live|2|
2026-07-27|AI Compute & GPU Data Center Hosting Operators|Retired|0.00||2|0||live|0|
2026-07-31|AI data center infrastructure buildout|Nascent|46.07|46.07|1|0||shadow_promoted|3|
2026-08-03|AI data center infrastructure buildout|Retired|0.00||2|0||live|0|
2026-04-14|AI Datacenter Optical Interconnects & Components|Nascent|78.20|96.40|0|0||live|4|Optical Network Test & Monitoring Equipment
2026-04-15|AI Datacenter Optical Interconnects & Components|Retired|77.90|95.90|0|0||live|18|
2026-04-24|AI Datacenter Optical Transceivers & Components|Nascent|78.70|97.40|1|0||live|5|Optical Components & Transceiver Manufacturers
2026-04-27|AI Datacenter Optical Transceivers & Components|Nascent|78.10|96.20|2|0|1.00|live|4|
2026-04-28|AI Datacenter Optical Transceivers & Components|Nascent|76.90|93.70|3|0|0.50|live|4|
2026-04-29|AI Datacenter Optical Transceivers & Components|Nascent|75.40|90.90|4|0|0.50|live|5|
2026-04-30|AI Datacenter Optical Transceivers & Components|Nascent|74.70|89.40|5|0|1.00|live|5|
2026-05-01|AI Datacenter Optical Transceivers & Components|Mainstream|75.00|90.10|6|0|1.00|live|5|
2026-05-04|AI Datacenter Optical Transceivers & Components|Mainstream|46.30|92.70|7|0|1.00|live|5|
2026-05-05|AI Datacenter Optical Transceivers & Components|Mainstream|73.70|87.40|8|0|0.60|live|5|
2026-05-06|AI Datacenter Optical Transceivers & Components|Mainstream|77.40|94.80|9|0|0.75|live|4|
2026-05-07|AI Datacenter Optical Transceivers & Components|Mainstream|69.90|79.70|10|0|0.50|live|4|
2026-05-08|AI Datacenter Optical Transceivers & Components|Mainstream|70.90|81.80|11|0|0.67|live|4|
2026-05-11|AI Datacenter Optical Transceivers & Components|Accelerating|78.80|97.60|12|1|1.00|live|4|
2026-05-12|AI Datacenter Optical Transceivers & Components|Mainstream|79.20|98.30|13|0|1.00|live|4|
2026-05-13|AI Datacenter Optical Transceivers & Components|Mainstream|79.30|98.60|14|0|1.00|live|4|
2026-05-14|AI Datacenter Optical Transceivers & Components|Mainstream|79.30|98.70|15|0|1.00|live|4|
2026-05-15|AI Datacenter Optical Transceivers & Components|Mainstream|79.10|98.10|16|0|1.00|live|4|
2026-05-18|AI Datacenter Optical Transceivers & Components|Mainstream|79.20|98.30|17|0|0.75|live|4|
2026-05-19|AI Datacenter Optical Transceivers & Components|Mainstream|79.20|98.50|18|0|0.75|live|4|
2026-05-20|AI Datacenter Optical Transceivers & Components|Mainstream|78.50|97.00|19|0|0.50|live|4|
2026-05-21|AI Datacenter Optical Transceivers & Components|Mainstream|78.60|97.10|20|0|1.00|live|4|
2026-05-22|AI Datacenter Optical Transceivers & Components|Mainstream|76.50|93.10|21|0|1.00|live|4|
2026-05-26|AI Datacenter Optical Transceivers & Components|Mainstream|75.70|91.30|22|0|0.75|live|4|
2026-05-27|AI Datacenter Optical Transceivers & Components|Mainstream|77.00|94.10|23|0|0.75|live|4|
2026-05-28|AI Datacenter Optical Transceivers & Components|Mainstream|78.00|96.00|24|0|0.50|live|4|
2026-05-29|AI Datacenter Optical Transceivers & Components|Mainstream|73.90|87.80|25|0|0.25|live|4|
2026-06-01|AI Datacenter Optical Transceivers & Components|Fading|68.90|77.80|25|0|0.25|live|4|
2026-06-02|AI Datacenter Optical Transceivers & Components|Mainstream|76.30|92.70|26|0|0.75|live|4|
2026-06-03|AI Datacenter Optical Transceivers & Components|Mainstream|72.20|84.30|27|0|0.75|live|4|
2026-06-04|AI Datacenter Optical Transceivers & Components|Mainstream|74.80|89.70|28|0|1.00|live|4|
2026-06-05|AI Datacenter Optical Transceivers & Components|Mainstream|67.50|75.00|29|0|0.00|live|4|
2026-06-08|AI Datacenter Optical Transceivers & Components|Mainstream|75.70|91.40|30|0|0.50|live|4|
2026-06-09|AI Datacenter Optical Transceivers & Components|Mainstream|68.10|76.20|31|0|0.00|live|4|
2026-06-10|AI Datacenter Optical Transceivers & Components|Mainstream|69.80|79.60|32|0|0.00|live|4|
2026-06-11|AI Datacenter Optical Transceivers & Components|Mainstream|66.90|73.80|33|0|0.00|live|4|
2026-06-12|AI Datacenter Optical Transceivers & Components|Mainstream|65.90|71.80|34|0|0.67|live|3|
2026-06-15|AI Datacenter Optical Transceivers & Components|Mainstream|75.80|91.70|35|0|1.00|live|3|
2026-06-16|AI Datacenter Optical Transceivers & Components|Mainstream|67.80|75.70|36|0|0.33|live|3|
2026-06-17|AI Datacenter Optical Transceivers & Components|Fading|67.10|74.20|36|0|0.00|live|3|
2026-06-18|AI Datacenter Optical Transceivers & Components|Mainstream|66.80|73.50|37|0|0.33|live|3|
2026-06-22|AI Datacenter Optical Transceivers & Components|Fading|69.90|79.80|37|0|0.33|live|3|
2026-06-23|AI Datacenter Optical Transceivers & Components|Fading|55.92||37|0|0.00|live|3|
2026-06-24|AI Datacenter Optical Transceivers & Components|Fading|44.74||37|0|0.33|live|3|
2026-06-25|AI Datacenter Optical Transceivers & Components|Fading|35.79||37|0|0.33|live|3|
2026-06-26|AI Datacenter Optical Transceivers & Components|Fading|28.63||37|0|0.00|live|3|
2026-06-29|AI Datacenter Optical Transceivers & Components|Retired|0.00||38|0||live|0|
2026-03-19|AI Data Center Power Infrastructure|Accelerating|44.40||0|0||live|5|
2026-03-20|AI Data Center Power Infrastructure|Accelerating|73.20||0|0||live|5|
2026-03-21|AI Data Center Power Infrastructure|Accelerating|47.40||0|0||live|5|
2026-03-23|AI Data Center Power Infrastructure|Accelerating|78.10||0|0||live|5|
2026-03-24|AI Data Center Power Infrastructure|Mainstream|78.70||0|0||live|5|
2026-03-25|AI Data Center Power Infrastructure|Fading|47.50||0|0||live|5|
2026-03-26|AI Data Center Power Infrastructure|Accelerating|47.10||0|0||live|5|
2026-03-27|AI Data Center Power Infrastructure|Accelerating|46.70||0|0||live|5|
2026-03-30|AI Data Center Power Infrastructure|Accelerating|41.90||0|0||live|5|
2026-03-31|AI Data Center Power Infrastructure|Accelerating|43.80||0|0||live|5|
2026-04-01|AI Data Center Power Infrastructure|Accelerating|72.50||0|0||live|6|
2026-04-02|AI Data Center Power Infrastructure|Mainstream|75.10|90.20|0|0||live|6|
2026-04-06|AI Data Center Power Infrastructure|Fading|44.80|89.60|0|0||live|5|
2026-04-07|AI Data Center Power Infrastructure|Mainstream|75.10|90.20|0|0||live|5|
2026-04-08|AI Data Center Power Infrastructure|Fading|44.60|89.20|0|0||live|5|
2026-04-09|AI Data Center Power Infrastructure|Accelerating|77.10|94.30|0|0||live|5|
2026-04-10|AI Data Center Power Infrastructure|Fading|46.40|92.80|0|0||live|5|
2026-04-13|AI Data Center Power Infrastructure|Fading|48.40|96.90|0|0||live|5|
2026-04-14|AI Data Center Power Infrastructure|Accelerating|77.80|95.70|0|0||live|6|
2026-04-15|AI Data Center Power Infrastructure|Fading|47.40|94.90|0|0||live|5|
2026-04-16|AI Data Center Power Infrastructure|Fading|48.00|96.10|0|0||live|5|
2026-04-17|AI Data Center Power Infrastructure|Fading|46.10|92.20|0|0||live|5|
2026-04-20|AI Data Center Power Infrastructure|Accelerating|77.70|95.30|1|1||live|5|
2026-04-21|AI Data Center Power Infrastructure|Accelerating|77.50|95.00|2|2|1.00|live|5|
2026-04-22|AI Data Center Power Infrastructure|Accelerating|78.00|96.00|3|3|1.00|live|5|
2026-04-23|AI Data Center Power Infrastructure|Accelerating|78.60|97.30|4|4|1.00|live|5|
2026-04-24|AI Data Center Power Infrastructure|Accelerating|78.40|96.80|5|5|1.00|live|5|
2026-04-27|AI Data Center Power Infrastructure|Mainstream|78.50|96.90|6|0|1.00|live|5|
2026-04-28|AI Data Center Power Infrastructure|Mainstream|77.90|95.70|7|0|1.00|live|5|
2026-04-29|AI Data Center Power Infrastructure|Mainstream|77.60|95.20|8|0|1.00|live|5|
2026-04-30|AI Data Center Power Infrastructure|Mainstream|78.30|96.50|9|0|1.00|live|5|
2026-05-01|AI Data Center Power Infrastructure|Mainstream|48.30|96.70|10|0|1.00|live|5|
2026-05-04|AI Data Center Power Infrastructure|Mainstream|78.30|96.60|11|0|1.00|live|5|
2026-05-05|AI Data Center Power Infrastructure|Mainstream|78.20|96.30|12|0|1.00|live|5|
2026-05-06|AI Data Center Power Infrastructure|Accelerating|78.40|96.80|13|1|1.00|live|5|
2026-05-07|AI Data Center Power Infrastructure|Accelerating|78.20|96.50|14|2|0.80|live|5|
2026-05-08|AI Data Center Power Infrastructure|Accelerating|77.80|95.60|15|3|0.80|live|5|
2026-05-11|AI Data Center Power Infrastructure|Accelerating|48.00|96.00|16|4|1.00|live|5|
2026-05-12|AI Data Center Power Infrastructure|Fading|48.10|96.20|16|0|1.00|live|5|
2026-05-13|AI Data Center Power Infrastructure|Mainstream|78.20|96.40|17|0|0.80|live|5|
2026-05-14|AI Data Center Power Infrastructure|Accelerating|78.20|96.30|18|1|1.00|live|6|
2026-05-15|AI Data Center Power Infrastructure|Accelerating|78.70|97.50|19|2|0.83|live|6|
2026-05-18|AI Data Center Power Infrastructure|Accelerating|77.80|95.50|20|3|0.50|live|6|
2026-05-19|AI Data Center Power Infrastructure|Accelerating|77.90|95.70|21|4|0.17|live|6|
2026-05-20|AI Data Center Power Infrastructure|Fading|75.20|90.30|21|0|0.33|live|6|
2026-05-21|AI Data Center Power Infrastructure|Fading|73.90|87.80|21|0|0.33|live|6|
2026-05-22|AI Data Center Power Infrastructure|Fading|73.80|87.50|21|0|0.33|live|6|
2026-05-26|AI Data Center Power Infrastructure|Fading|71.50|83.10|21|0|0.67|live|6|
2026-05-27|AI Data Center Power Infrastructure|Fading|71.50|82.90|21|0|0.33|live|6|
2026-05-28|AI Data Center Power Infrastructure|Fading|73.60|87.20|21|0|0.33|live|6|
2026-05-29|AI Data Center Power Infrastructure|Fading|72.30|84.50|21|0|0.33|live|6|
2026-06-01|AI Data Center Power Infrastructure|Fading|68.70|77.30|21|0|0.17|live|7|
2026-06-02|AI Data Center Power Infrastructure|Nascent|72.70|85.50|22|0|0.43|live|7|
2026-06-03|AI Data Center Power Infrastructure|Mainstream|73.50|87.00|23|0|0.57|live|7|
2026-06-04|AI Data Center Power Infrastructure|Mainstream|70.20|80.40|24|0|0.57|live|7|
2026-06-05|AI Data Center Power Infrastructure|Fading|69.30|78.50|24|0|0.29|live|7|
2026-06-08|AI Data Center Power Infrastructure|Fading|64.60|69.10|24|0|0.00|live|6|
2026-06-09|AI Data Center Power Infrastructure|Mainstream|66.10|72.20|25|0|0.00|live|6|
2026-06-10|AI Data Center Power Infrastructure|Mainstream|62.60|65.20|26|0|0.00|live|5|
2026-06-11|AI Data Center Power Infrastructure|Mainstream|61.20|62.40|27|0|0.00|live|5|
2026-06-12|AI Data Center Power Infrastructure|Mainstream|62.90|65.90|28|0|0.00|live|5|
2026-06-15|AI Data Center Power Infrastructure|Mainstream|67.10|74.20|29|0|0.40|live|5|
2026-06-16|AI Data Center Power Infrastructure|Mainstream|67.00|74.10|30|0|0.60|live|5|
2026-06-17|AI Data Center Power Infrastructure|Mainstream|68.80|77.50|31|0|0.80|live|5|
2026-06-18|AI Data Center Power Infrastructure|Accelerating|74.60|89.20|32|1|0.80|live|5|
2026-06-22|AI Data Center Power Infrastructure|Accelerating|78.00|96.00|33|2|1.00|live|5|
2026-06-23|AI Data Center Power Infrastructure|Accelerating|72.20|84.30|34|3|0.80|live|5|
2026-06-24|AI Data Center Power Infrastructure|Accelerating|71.70|83.30|35|4|0.80|live|5|
2026-06-25|AI Data Center Power Infrastructure|Accelerating|69.90|79.90|36|5|0.80|live|5|
2026-06-26|AI Data Center Power Infrastructure|Accelerating|70.70|81.40|37|6|0.40|live|5|
2026-06-29|AI Data Center Power Infrastructure|Mainstream|76.30|92.70|38|0|0.60|live|5|
2026-06-30|AI Data Center Power Infrastructure|Mainstream|76.20|92.50|39|0|1.00|live|5|
2026-07-01|AI Data Center Power Infrastructure|Mainstream|73.10|86.20|40|0|0.60|live|5|
2026-07-02|AI Data Center Power Infrastructure|Mainstream|76.20|92.30|41|0|0.20|live|5|
2026-07-06|AI Data Center Power Infrastructure|Mainstream|71.90|83.80|42|0|0.80|live|5|
2026-07-07|AI Data Center Power Infrastructure|Fading|57.52||42|0|0.25|live|4|
2026-07-08|AI Data Center Power Infrastructure|Fading|46.02||42|0|0.25|live|4|
2026-07-09|AI Data Center Power Infrastructure|Fading|36.81||42|0|0.25|live|4|
2026-07-10|AI Data Center Power Infrastructure|Fading|29.45||42|0|0.25|live|4|
2026-07-13|AI Data Center Power Infrastructure|Fading|23.56||42|0|0.00|live|2|
2026-07-14|AI Data Center Power Infrastructure|Retired|0.00||43|0||live|0|
2026-07-30|AI & Data Center Semiconductor Surge|Nascent|27.53|27.53|1|0||shadow_promoted|3|
2026-07-31|AI & Data Center Semiconductor Surge|Retired|0.00||2|0||live|0|
2026-04-20|AI Datacenter Silicon|Nascent|78.40|96.80|1|0||live|3|Optical Components & Transceiver Manufacturers
2026-04-27|AI Datacenter Silicon|Nascent|79.50|99.10|2|0|1.00|live|3|
2026-04-28|AI Datacenter Silicon|Nascent|79.50|99.00|3|0|1.00|live|3|
2026-05-12|AI Datacenter Silicon|Mainstream|79.00|98.00|4|0|1.00|live|3|
2026-05-22|AI Datacenter Silicon|Retired|0.00||0|0||live|0|Custom AI Silicon & Chip Architecture Licensing
2026-06-29|AI Interconnect & Semiconductor Connectivity|Nascent|79.50|99.10|1|0||live|2|
2026-06-30|AI Interconnect & Semiconductor Connectivity|Retired|0.00||2|0||live|0|Custom AI Silicon & Chip Architecture Licensing
2026-03-20|AI Memory & Storage|Accelerating|76.40||0|0||live|7|
2026-03-21|AI Memory & Storage|Accelerating|78.80||0|0||live|7|
2026-03-23|AI Memory & Storage|Fading|48.90||0|0||live|6|
2026-03-24|AI Memory & Storage|Accelerating|79.20||0|0||live|6|
2026-03-25|AI Memory & Storage|Accelerating|77.50||0|0||live|6|
2026-03-26|AI Memory & Storage|Mainstream|74.80||0|0||live|6|
2026-03-27|AI Memory & Storage|Mainstream|76.80||0|0||live|6|
2026-03-30|AI Memory & Storage|Fading|71.20||0|0||live|6|
2026-03-31|AI Memory & Storage|Fading|42.00||0|0||live|6|
2026-04-01|AI Memory & Storage|Accelerating|43.70||0|0||live|5|
2026-04-02|AI Memory & Storage|Accelerating|76.50|93.00|0|0||live|5|
2026-04-06|AI Memory & Storage|Fading|45.50|91.00|0|0||live|5|
2026-04-07|AI Memory & Storage|Mainstream|70.90|81.80|0|0||live|4|
2026-04-08|AI Memory & Storage|Accelerating|78.40|96.80|0|0||live|4|
2026-04-09|AI Memory & Storage|Accelerating|76.90|93.90|0|0||live|4|
2026-04-10|AI Memory & Storage|Accelerating|78.40|96.80|0|0||live|3|
2026-04-13|AI Memory & Storage|Accelerating|78.70|97.30|0|0||live|3|
2026-04-14|AI Memory & Storage|Mainstream|79.20|98.30|0|0||live|3|
2026-04-15|AI Memory & Storage|Mainstream|79.00|98.10|0|0||live|3|
2026-04-16|AI Memory & Storage|Mainstream|78.80|97.50|1|0||live|3|
2026-04-17|AI Memory & Storage|Mainstream|79.00|97.90|2|0||live|2|
2026-04-20|AI Memory & Storage|Mainstream|78.70|97.40|3|0||live|2|
2026-04-21|AI Memory & Storage|Mainstream|79.00|98.10|4|0|1.00|live|2|
2026-04-22|AI Memory & Storage|Mainstream|78.70|97.30|5|0|1.00|live|2|
2026-04-23|AI Memory & Storage|Mainstream|79.20|98.50|6|0|1.00|live|2|
2026-04-24|AI Memory & Storage|Mainstream|79.00|98.10|7|0|1.00|live|2|
2026-04-27|AI Memory & Storage|Mainstream|79.00|98.00|8|0|1.00|live|2|
2026-04-28|AI Memory & Storage|Mainstream|79.00|98.00|9|0|1.00|live|2|
2026-04-29|AI Memory & Storage|Mainstream|79.30|98.50|10|0|1.00|live|2|
2026-04-30|AI Memory & Storage|Mainstream|79.40|98.80|11|0|1.00|live|2|
2026-05-01|AI Memory & Storage|Mainstream|79.40|98.80|12|0|1.00|live|2|
2026-05-04|AI Memory & Storage|Mainstream|79.40|98.80|13|0|1.00|live|2|
2026-05-05|AI Memory & Storage|Mainstream|79.40|98.80|14|0|1.00|live|2|
2026-05-06|AI Memory & Storage|Mainstream|79.40|98.80|15|0|1.00|live|2|
2026-05-07|AI Memory & Storage|Mainstream|79.50|99.00|16|0|1.00|live|2|
2026-05-08|AI Memory & Storage|Mainstream|79.50|98.90|17|0|1.00|live|6|
2026-05-11|AI Memory & Storage|Mainstream|79.80|99.50|18|0|1.00|live|6|
2026-05-12|AI Memory & Storage|Mainstream|79.80|99.50|19|0|1.00|live|8|
2026-05-13|AI Memory & Storage|Mainstream|79.70|99.30|20|0|1.00|live|8|
2026-05-14|AI Memory & Storage|Mainstream|79.60|99.20|21|0|1.00|live|6|
2026-05-15|AI Memory & Storage|Mainstream|79.70|99.50|22|0|1.00|live|6|
2026-05-18|AI Memory & Storage|Mainstream|79.70|99.30|23|0|1.00|live|6|
2026-05-19|AI Memory & Storage|Mainstream|79.70|99.30|24|0|1.00|live|6|
2026-05-20|AI Memory & Storage|Mainstream|79.40|98.80|25|0|1.00|live|6|
2026-05-21|AI Memory & Storage|Mainstream|79.50|99.00|26|0|1.00|live|6|
2026-05-22|AI Memory & Storage|Mainstream|79.30|98.60|27|0|1.00|live|6|
2026-05-26|AI Memory & Storage|Mainstream|79.20|98.40|28|0|1.00|live|6|
2026-05-27|AI Memory & Storage|Mainstream|79.20|98.40|29|0|1.00|live|6|
2026-05-28|AI Memory & Storage|Mainstream|79.30|98.50|30|0|1.00|live|6|
2026-05-29|AI Memory & Storage|Nascent|78.60|97.20|31|0|0.83|live|6|
2026-06-01|AI Memory & Storage|Nascent|78.30|96.60|32|0|0.83|live|6|
2026-06-02|AI Memory & Storage|Mainstream|78.80|97.60|33|0|0.83|live|6|
2026-06-03|AI Memory & Storage|Mainstream|79.20|98.40|34|0|0.83|live|6|
2026-06-04|AI Memory & Storage|Mainstream|79.00|98.00|35|0|0.83|live|6|
2026-06-05|AI Memory & Storage|Mainstream|77.90|95.80|36|0|0.75|live|6|
2026-06-08|AI Memory & Storage|Mainstream|79.10|98.20|37|0|0.67|live|6|
2026-06-09|AI Memory & Storage|Mainstream|78.80|97.60|38|0|0.67|live|6|
2026-06-10|AI Memory & Storage|Mainstream|78.40|96.90|39|0|0.33|live|6|
2026-06-11|AI Memory & Storage|Mainstream|78.20|96.30|40|0|0.83|live|6|
2026-06-12|AI Memory & Storage|Mainstream|79.30|98.50|41|0|0.83|live|6|
2026-06-15|AI Memory & Storage|Mainstream|79.60|99.20|42|0|0.83|live|6|
2026-06-16|AI Memory & Storage|Mainstream|79.50|99.10|43|0|0.83|live|6|
2026-06-17|AI Memory & Storage|Mainstream|79.50|99.10|44|0|0.83|live|6|
2026-06-18|AI Memory & Storage|Mainstream|79.70|99.40|45|0|0.83|live|6|
2026-06-22|AI Memory & Storage|Mainstream|79.70|99.30|46|0|0.83|live|7|
2026-06-23|AI Memory & Storage|Mainstream|78.70|97.50|47|0|0.86|live|7|
2026-06-24|AI Memory & Storage|Mainstream|74.80|89.60|48|0|0.86|live|7|
2026-06-25|AI Memory & Storage|Mainstream|78.90|97.70|49|0|0.71|live|7|
2026-06-26|AI Memory & Storage|Mainstream|77.70|95.40|50|0|0.43|live|7|
2026-06-29|AI Memory & Storage|Nascent|78.40|96.80|51|0|0.71|live|7|
2026-06-30|AI Memory & Storage|Nascent|78.70|97.50|52|0|0.71|live|7|
2026-07-01|AI Memory & Storage|Mainstream|77.80|95.60|53|0|0.29|live|7|
2026-07-02|AI Memory & Storage|Fading|70.70|81.30|53|0|0.14|live|7|
