cell|id|ticker|alert_date|admit|status|reason|entered|entry_px|stop|target|stop_width_adr|adr_pct|partial_fired|final_reason|realized_r|pnl_adr|mark_r|attempts_fired|leg2_status|leg2_r|campaign_r|gap_through
orb_low/orb/live|12319|JBIO|2026-06-22|reject|no_trade|window_out_of_orb|False||17.9|||0.0875922927085961|False|||||0||||False
orb_low/orb/live|12316|MLTX|2026-06-22|admit|abstain|entry_window_gaps:29_of_29|False||19.75|||0.049305408479075254|False|||||0||||False
orb_low/orb/live|12317|SYRE|2026-06-22|admit|abstain|entry_window_gaps:29_of_29|False||95.0|||0.05577438850713086|False|||||0||||False
orb_low/orb/live|12320|ABSI|2026-06-24|abstain_float_band_straddles_bar|abstain|entry_window_gaps:29_of_29|False||9.3|||0.11146793719342991|False|||||0||||False
orb_low/orb/live|12321|FCEL|2026-06-24|admit|abstain|entry_window_gaps:29_of_29|False||23.68|||0.15126354224688726|False|||||0||||False
orb_low/orb/live|12322|WEN|2026-06-24|reject|settled||True|8.12|7.73|8.899999999999997|1.007669338246026|0.047664005271657456|False|stop_hit|-1.0|-1.007669338246026||1|||-1.0|False
orb_low/orb/live|12325|KYMR|2026-06-25|reject|no_trade|window_out_of_orb|False||106.17|||0.051613501744114144|False|||||0||||False
orb_low/orb/live|12323|MU|2026-06-25|admit|abstain|entry_window_gaps:29_of_29|False||1221.32|||0.07113251618939952|False|||||0||||False
orb_low/orb/live|12324|SNX|2026-06-25|admit|abstain|entry_window_gaps:29_of_29|False||282.16|||0.03837484802313439|False|||||0||||False
orb_low/orb/live|12326|ACAD|2026-06-26|reject|abstain|entry_window_gaps:29_of_29|False||25.88|||0.03056762074860821|False|||||0||||False
orb_low/orb/live|12327|CHTR|2026-06-29|reject|no_trade|window_out_of_orb|False||162.05|||0.04564902618446941|False|||||0||||False
orb_low/orb/live|12329|OUST|2026-06-29|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||43.45|||0.1231562822664313|False|||||0||||False
orb_low/orb/live|12328|QDEL|2026-06-29|reject|no_trade|window_out_of_orb|False||16.73|||0.07345838214126069|False|||||0||||False
orb_low/orb/live|12330|AVAV|2026-06-30|reject|abstain|entry_window_gaps:29_of_29|False||170.02|||0.05823224660094495|False|||||0||||False
orb_low/orb/live|12331|SEDG|2026-06-30|admit|no_entry|never_crossed_orb_high|False||58.0|||0.09083240973435623|False|||||0||||False
orb_low/orb/live|12332|GRND|2026-07-01|reject|no_trade|window_out_of_orb|False||15.28|||0.05148596188185672|False|||||0||||False
orb_low/orb/live|12333|WULF|2026-07-06|admit|settled||True|24.61|23.8|26.229999999999997|0.3894934781982546|0.0845032116311696|False|stop_hit|-1.0|-0.3894934781982546||1|||-1.0|False
orb_low/orb/live|12334|DOCN|2026-07-07|admit|abstain|entry_window_gaps:29_of_29|False||143.63|||0.08489200888076938|False|||||0||||False
orb_low/orb/live|12335|KC|2026-07-08|reject|no_trade|window_out_of_orb|False||10.41|||0.03754077504759105|False|||||0||||False
orb_low/orb/live|12336|PENG|2026-07-08|admit|no_trade|window_out_of_orb|False||64.05|||0.11287597781746224|False|||||0||||False
orb_low/orb/live|12337|CRCL|2026-07-10|admit|settled||True|70.66|69.29|73.39999999999998|0.2694820290315511|0.07194773483690184|False|stop_hit|-1.0|-0.2694820290315511||1|||-1.0|False
orb_low/orb/live|12338|WDFC|2026-07-10|admit|settled||True|295.0|287.06|310.88|0.9690573080893787|0.027774677526920484|False|stop_hit|-1.0|-0.9690573080893787||1|||-1.0|False
orb_low/orb/live|12340|CLSK|2026-07-14|admit|abstain|entry_window_gaps:29_of_29|False||14.61|||0.08090619374993213|False|||||0||||False
orb_low/orb/live|12339|TSEM|2026-07-14|admit|settled||True|273.25|266.34|287.07000000000005|0.37001955845427686|0.06834286740642907|False|stop_hit|-1.0|-0.37001955845427686||1|||-1.0|False
orb_low/orb/live|12341|AEHR|2026-07-15|admit|abstain|entry_window_gaps:29_of_29|False||95.0|||0.09857494077179649|False|||||0||||False
orb_low/orb/live|12344|MANE|2026-07-15|admit|abstain|day0_fill_bar_stop_and_target|True|118.75|118.02|120.21000000000001|0.08477330621536851|0.0725153789028251|False|||||1||||False
orb_low/orb/live|12342|PRG|2026-07-15|reject|settled||True|45.46|45.18|46.02|0.14350935880757223|0.04307997936687263|True|stop_hit|0.6666666666666666|0.09567290587171483||1|||0.6666666666666666|False
orb_low/orb/live|12345|SG|2026-07-17|reject|no_trade|window_out_of_orb|False||6.69|||0.08167366069327969|False|||||0||||False
orb_low/orb/live|12346|HUT|2026-07-20|admit|abstain|day0_fill_bar_straddles_stop|True|103.48|101.4482|107.54360000000001|0.20184348517330145|0.09727691733418348|False|||||1||||False
orb_low/orb/live|12347|IREN|2026-07-20|admit|no_trade|window_out_of_orb|False||36.31|||0.08618150269732083|False|||||0||||False
orb_low/orb/live|12348|HAS|2026-07-21|admit|no_trade|window_out_of_orb|False||83.91|||0.024341007093401576|False|||||0||||False
orb_low/orb/live|12350|ARWR|2026-07-22|admit|abstain|entry_window_gaps:29_of_29|False||84.34|||0.049775846347821076|False|||||0||||False
orb_low/orb/live|12351|EFOR|2026-07-22|reject|abstain|no_930_bar_for_orb|False||||||False|||||0||||False
orb_low/orb/live|12349|SMCI|2026-07-22|admit|settled||True|29.48|28.5|31.44|0.5561992460609404|0.05976792806155|True|stop_hit|0.6666666666666667|0.3707994973739603||1|||0.6666666666666667|False
orb_low/orb/live|12353|CLF|2026-07-23|admit|settled||True|10.85|10.6|11.35|0.4895326307961679|0.04706831211007038|True|stop_hit|3.992|1.9542142621383023||1|||3.992|False
orb_low/orb/live|12352|NVCR|2026-07-23|reject|abstain|fwd_stop_and_target_same_day:2026-07-24|True|19.05|18.0|21.150000000000002|1.0899252318423593|0.05057054247936934|False|||||1||||False
orb_low/orb/live|12354|THC|2026-07-24|admit|settled||True|240.47|233.58|254.24999999999997|0.8120639073635918|0.0352832116668096|False|stop_hit|-1.0|-0.8120639073635917||1|||-1.0|False
orb_low/orb/live|12355|WKC|2026-07-24|admit|settled||True|39.995|39.0|41.98499999999999|0.9585388245476579|0.02595420146435965|False|stop_hit|-1.0|-0.9585388245476579||1|||-1.0|False
orb_low/orb/live|12357|NNE|2026-07-27|reject|no_trade|window_out_of_orb|False||16.23|||0.06578050986890646|False|||||0||||False
orb_low/orb/live|12356|QBTS|2026-07-27|admit|settled||True|18.17|17.75|19.010000000000005|0.3477500805184303|0.06647022117619032|True|stop_hit|0.6666666666666666|0.23183338701228687||1|||0.6666666666666666|False
orb_low/orb/live|12358|CORZ|2026-07-28|admit|no_entry|never_crossed_orb_high|False||20.09|||0.07193541578947094|False|||||0||||False
orb_low/orb/live|12359|TER|2026-07-29|admit|settled||True|369.3|358.615|390.67|0.3953760629254146|0.07317872633261088|False|stop_hit|-1.0|-0.3953760629254146||1|||-1.0|False
orb_low/orb/live|12360|TEVA|2026-07-29|admit|no_trade|window_out_of_orb|False||33.67|||0.029474288470612807|False|||||0||||False
orb_low/orb/live|12365|ARM|2026-07-30|admit|no_entry|never_crossed_orb_high|False||257.33|||0.0719109271882751|False|||||0||||False
orb_low/orb/live|12361|CORT|2026-07-30|admit|settled||True|112.0|104.75|126.5|1.4363477978246963|0.045067178684144366|False|sma_trail_stop|-0.20551724137930963|-0.29519423707017795||1|||-0.20551724137930963|False
orb_low/orb/live|12364|EME|2026-07-30|admit|settled||True|788.31|771.66|821.6099999999999|0.5833271101714161|0.03620804207637652|True|stop_hit|0.6538538538538563|0.3814106790430134||1|||0.6538538538538563|True
orb_low/orb/live|12362|FTNT|2026-07-30|admit|settled||True|166.65|160.185|179.58|0.9074171083741159|0.042751981453654296|False|stop_hit|-1.0|-0.9074171083741159||1|||-1.0|False
orb_low/orb/live|12367|LRCX|2026-07-30|admit|no_trade|window_out_of_orb|False||301.73|||0.06618564701347149|False|||||0||||False
orb_low/orb/live|12363|PWR|2026-07-30|admit|settled||True|670.0|647.0|716.0|0.9183160100954139|0.037440532939855234|False|stop_hit|-1.0|-0.9183160100954139||1|||-1.0|False
orb_low/orb/live|12366|SIMO|2026-07-30|admit|no_entry|never_crossed_orb_high|False||255.89|||0.08153475132245068|False|||||0||||False
orb_low/orb/live|12373|BLZE|2026-07-31|admit|no_trade|window_out_of_orb|False||13.41|||0.08532886336778116|False|||||0||||False
orb_low/orb/live|12368|COHU|2026-07-31|admit|no_entry|never_crossed_orb_high|False||53.51|||0.07998420852263359|False|||||0||||False
orb_low/orb/live|12371|FET|2026-07-31|reject|abstain|day0_fill_bar_stop_and_target|True|61.42|61.07|62.120000000000005|0.1334883269191385|0.04268889786402936|False|||||1||||False
orb_low/orb/live|12370|FLNC|2026-07-31|admit|no_entry|never_crossed_orb_high|False||14.51|||0.08261350708304359|False|||||0||||False
orb_low/orb/live|12372|MPWR|2026-07-31|admit|settled||True|1522.57|1479.91|1607.8899999999996|0.5668462015653918|0.04967558354245351|False|stop_hit|-1.0|-0.5668462015653918||1|||-1.0|False
orb_low/orb/live|12369|NWL|2026-07-31|admit|settled||True|6.66|6.47|7.040000000000001|0.5079881236539862|0.05615983366564031|True|stop_hit|0.6666666666666667|0.3386587491026575||1|||0.6666666666666667|False
