=== SHADOW_ROWS ===
id|ticker|alert_date|signal_type|status|skip_reason|orb_high|orb_low|atr_14|entry_price|stop_price|hard_stop|risk_dollars|entry_shares|remaining_shares|partial_taken|total_pnl|hold_days|created_at|closed_at|quarantined|was_replayed|exits_json
155|AGX|2026-06-05|magna53|gate_blocked|setup:stop_too_wide: ORB range $71.04 (10.8%) > 1.5x ATR $56.05|731.299999999999954525264911353588104248046875|660.259999999999990905052982270717620849609375|||||||0|f|||2026-06-05 14:00:01.871281+00||f|f|[]
154|TTAN|2026-06-05|magna53|no_entry||84.090000000000003410605131648480892181396484375|77.8900000000000005684341886080801486968994140625|||||||0|f|||2026-06-05 14:00:01.850136+00||f|f|[]
156|NRIX|2026-06-08|magna53|gate_blocked|setup:stop_too_wide: ORB range $1.49 (9.2%) > 1.5x ATR $1.38|17.5885999999999995679900166578590869903564453125|16.10000000000000142108547152020037174224853515625|||||||0|f|||2026-06-08 14:00:00.865118+00||f|f|[]
158|GLXY|2026-06-09|9m_day2|gate_blocked|setup:stop_too_wide: stop distance 17.7% > 15%|31.85000000000000142108547152020037174224853515625|30.620000000000000994759830064140260219573974609375|||||||0|f|||2026-06-09 14:00:00.874219+00||f|f|[]
157|TNGX|2026-06-09|9m_day2|no_entry||32.78999999999999914734871708787977695465087890625|31.21000000000000085265128291212022304534912109375|||||||0|f|||2026-06-09 14:00:00.864868+00||f|f|[]
161|GLXY|2026-06-10|9m_day2|closed||32.2999999999999971578290569595992565155029296875|31.25||32.2999999999999971578290569595992565155029296875|29.769999999999999573674358543939888477325439453125|29.769999999999999573674358543939888477325439453125|693.19000000000005456968210637569427490234375|274|0|f|-693.219999999999345163814723491668701171875|1|2026-06-10 14:00:02.047704+00|2026-06-11 20:50:08.927477+00|f|f|[{"pnl": -693.2199999999993, "time": "2026-06-11T16:00:00", "price": 29.77, "reason": "stop_hit", "shares": 274.0}]
160|PAYO|2026-06-10|9m_day2|gate_blocked|setup:stop_too_wide: stop distance 21.2% > 15%|6.55999999999999960920149533194489777088165283203125|6.4000000000000003552713678800500929355621337890625|||||||0|f|||2026-06-10 14:00:02.047352+00||f|f|[]
159|VELO|2026-06-10|9m_day2|no_entry||20.7830000000000012505552149377763271331787109375|19.3001000000000004774847184307873249053955078125|||||||0|f|||2026-06-10 14:00:02.047333+00||f|f|[]
162|ELVN|2026-06-11|magna53|no_entry||45.517099999999999226929503493010997772216796875|42.66120000000000089812601800076663494110107421875|||||||0|f|||2026-06-11 14:00:00.88715+00||f|f|[]
163|FRMI|2026-06-11|9m_day2|no_entry||6.86000000000000031974423109204508364200592041015625|6.480000000000000426325641456060111522674560546875|||||||0|f|||2026-06-11 14:00:00.903436+00||f|f|[]
165|NAVN|2026-06-11|magna53|gate_blocked|setup:stop_too_wide: ORB range $2.29 (10.4%) > 1.5x ATR $2.07|24.32000000000000028421709430404007434844970703125|22.030000000000001136868377216160297393798828125|||||||0|f|||2026-06-11 14:00:00.914181+00||f|f|[]
164|VELO|2026-06-11|9m_day2|gate_blocked|setup:stop_too_wide: stop distance 26.4% > 15%|25.92999999999999971578290569595992565155029296875|23.07000000000000028421709430404007434844970703125|||||||0|f|||2026-06-11 14:00:00.912831+00||f|f|[]
166|CPNG|2026-06-12|9m_day2|no_entry||17.10000000000000142108547152020037174224853515625|16.760000000000001563194018672220408916473388671875|||||||0|f|||2026-06-12 14:00:01.211992+00||f|f|[]
169|LYG|2026-06-12|9m_day2|no_entry||5.45999999999999996447286321199499070644378662109375|5.44000000000000039079850466805510222911834716796875|||||||0|f|||2026-06-12 14:00:01.318288+00||f|f|[]
170|MNTS|2026-06-12|9m_day2|no_entry||14.410000000000000142108547152020037174224853515625|13.28999999999999914734871708787977695465087890625|||||||0|f|||2026-06-12 14:00:01.318545+00||f|f|[]
167|SHAZ|2026-06-12|magna53|no_entry||74.7699999999999960209606797434389591217041015625|62.1099999999999994315658113919198513031005859375|||||||0|f|||2026-06-12 14:00:01.211269+00||f|f|[]
168|SMCI|2026-06-12|9m_day2|no_entry||31.0799999999999982946974341757595539093017578125|29.5|||||||0|f|||2026-06-12 14:00:01.211863+00||f|f|[]
171|VELO|2026-06-12|9m_day2|no_entry||29.42999999999999971578290569595992565155029296875|26.5|||||||0|f|||2026-06-12 14:00:01.380593+00||f|f|[]
172|ROKU|2026-06-15|9m_day2|no_entry||145.8799999999999954525264911353588104248046875|140.8600000000000136424205265939235687255859375|||||||0|f|||2026-06-15 14:00:00.364652+00||f|f|[]
174|NTLA|2026-06-16|9m_day2|no_entry||14.9199999999999999289457264239899814128875732421875|14.4199999999999999289457264239899814128875732421875|||||||0|f|||2026-06-16 14:00:00.912833+00||f|f|[]
173|RXT|2026-06-16|magna53|no_entry||7.160000000000000142108547152020037174224853515625|6.30499999999999971578290569595992565155029296875|||||||0|f|||2026-06-16 14:00:00.912791+00||f|f|[]
175|LION|2026-06-17|9m_day2|no_entry||15.8499999999999996447286321199499070644378662109375|15.199999999999999289457264239899814128875732421875|||||||0|f|||2026-06-17 14:00:01.585446+00||f|f|[]
176|QURE|2026-06-17|magna53|closed||45|42.5|2.080328571428571304835486444062553346157073974609375|45|45|42.5|856.30999999999994543031789362430572509765625|342|0|t|-208.619999999999805595507496036589145660400390625|5|2026-06-17 14:00:02.486457+00|2026-08-18 05:06:10.039658+00|f|t|[{"pnl": -69.53999999999994, "time": "2026-06-22T16:00:00", "price": 44.39, "reason": "partial_profit", "shares": 114.0}, {"pnl": -139.07999999999987, "time": "2026-06-22T16:00:00", "price": 44.39, "reason": "sma_trail_stop", "shares": 228.0}]
180|PDYN|2026-06-18|9m_day2|no_entry||7.3499999999999996447286321199499070644378662109375|7.04999999999999982236431605997495353221893310546875|||||||0|f|||2026-06-18 14:00:02.500205+00||f|f|[]
178|QURE|2026-06-18|9m_day2|no_entry||50.0799999999999982946974341757595539093017578125|47.74499999999999744204615126363933086395263671875|||||||0|f|||2026-06-18 14:00:02.496646+00||f|f|[]
179|SWBI|2026-06-18|magna53|no_entry||17.5625|15.6300000000000007815970093361102044582366943359375|||||||0|f|||2026-06-18 14:00:02.496971+00||f|f|[]
177|UUUU|2026-06-18|magna53|no_entry||18.059999999999998721023075631819665431976318359375|16.8599999999999994315658113919198513031005859375|||||||0|f|||2026-06-18 14:00:02.496693+00||f|f|[]
181|DFTX|2026-06-22|magna53|no_entry||39.159999999999996589394868351519107818603515625|36.5|||||||0|f|||2026-06-22 14:00:00.407002+00||f|f|[]
182|MLTX|2026-06-22|magna53|closed||21.10000000000000142108547152020037174224853515625|19.745000000000000994759830064140260219573974609375|0.94034999999999968611774647797574289143085479736328125|21.10000000000000142108547152020037174224853515625|19.745000000000000994759830064140260219573974609375|19.745000000000000994759830064140260219573974609375|856.6000000000000227373675443232059478759765625|632|0|f|-856.3600000000002410160959698259830474853515625|56|2026-06-22 14:00:01.204505+00|2026-08-17 20:50:08.238208+00|t|f|[{"pnl": -856.3600000000002, "time": "2026-08-17T16:00:00", "price": 19.745, "reason": "stop_hit", "shares": 632.0}]
183|SYRE|2026-06-22|magna53|closed||98.18000000000000682121026329696178436279296875|95|4.92284999999999950404117043945007026195526123046875|98.18000000000000682121026329696178436279296875|95|95|856.6000000000000227373675443232059478759765625|187|0|f|-594.66000000000121872290037572383880615234375|2|2026-06-22 14:00:01.796747+00|2026-08-18 05:06:10.285071+00|f|t|[{"pnl": -594.6600000000012, "time": "2026-06-24T16:00:00", "price": 95.0, "reason": "stop_hit", "shares": 187.0}]
186|ABSI|2026-06-24|magna53|no_entry||10.83990000000000009094947017729282379150390625|9.300000000000000710542735760100185871124267578125|||||||0|f|||2026-06-24 14:00:00.180974+00||f|f|[]
185|BLZE|2026-06-24|9m_day2|no_entry||12.6199999999999992184029906638897955417633056640625|11.800000000000000710542735760100185871124267578125|||||||0|f|||2026-06-24 14:00:00.180704+00||f|f|[]
184|BTQ|2026-06-24|9m_day2|no_entry||5.79000000000000003552713678800500929355621337890625|5.36000000000000031974423109204508364200592041015625|||||||0|f|||2026-06-24 14:00:00.180661+00||f|f|[]
187|FCEL|2026-06-24|magna53|no_entry||25.199000000000001620037437533028423786163330078125|21.6099999999999994315658113919198513031005859375|||||||0|f|||2026-06-24 14:00:00.180964+00||f|f|[]
189|MU|2026-06-25|magna53|closed||1253|1220.25|102.990685714285717722304980270564556121826171875|1253|1220.25|1220.25|739.5900000000000318323145620524883270263671875|14|0|f|-458.5|1|2026-06-25 14:00:00.596533+00|2026-06-26 20:50:08.76685+00|f|f|[{"pnl": -458.5, "time": "2026-06-26T16:00:00", "price": 1220.25, "reason": "stop_hit", "shares": 14.0}]
188|SNX|2026-06-25|magna53|no_entry||295.18999999999999772626324556767940521240234375|278.5|||||||0|f|||2026-06-25 14:00:00.212375+00||f|f|[]
190|ACAD|2026-06-26|magna53|closed||26.489999999999998436805981327779591083526611328125|25.78999999999999914734871708787977695465087890625|0.69821428571428534315401748244767077267169952392578125|26.489999999999998436805981327779591083526611328125|25.78999999999999914734871708787977695465087890625|25.78999999999999914734871708787977695465087890625|725.76999999999998181010596454143524169921875|680|0|f|-475.99999999999954525264911353588104248046875|3|2026-06-26 14:00:00.946249+00|2026-06-29 20:50:08.638136+00|f|f|[{"pnl": -475.99999999999955, "time": "2026-06-29T16:00:00", "price": 25.79, "reason": "stop_hit", "shares": 680.0}]
195|ABBV|2026-06-29|9m_day2|no_entry||253.43000000000000682121026329696178436279296875|249.19999999999998863131622783839702606201171875|||||||0|f|||2026-06-29 14:00:01.662061+00||f|f|[]
194|ATAI|2026-06-29|9m_day2|no_entry||5.36000000000000031974423109204508364200592041015625|5.04999999999999982236431605997495353221893310546875|||||||0|f|||2026-06-29 14:00:01.6618+00||f|f|[]
198|FLO|2026-06-29|9m_day2|no_entry||7.95000000000000017763568394002504646778106689453125|7.79000000000000003552713678800500929355621337890625|||||||0|f|||2026-06-29 14:00:03.235829+00||f|f|[]
